編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLLKRHHFFBB37CA,1,111.33,住家用,鋼筋混凝土造,101年3月9日,十二層,十一層 陽台 雨遮
RPPQMLOKRHHFFCB87CA,4,84.23,店舖,鋼筋混凝土造,98年1月21日,十層,一層
RPQOMLLKRHHFFBB37CA,1,21.77,本共有部份係依使用執照之建築概要表記載項目有：戶外安全梯、排煙室、緊急昇降機間、門廳、公共服務空間、安全梯、梯間、機械室、水箱等九項,鋼筋混凝土造,101年3月9日,十二層,
RPPQMLOKRHHFFCB87CA,4,40.81,共用,鋼筋混凝土造,98年1月21日,十層,
RPQOMLLKRHHFFBB37CA,1,55.13,本共有部份係依使用執照之建築概要表記載項目有：停車空間、水箱、安全梯、排煙室、緊急昇降機間、儲藏室、電信室、停車空間兼防空避難室、緊急發電機室、台電配電室等１０項。,鋼筋混凝土造,101年3月9日,十二層,
RPQNMLKLRHHFFCB37CA,,81.16,住家用,鋼筋混凝土造,81年7月22日,五層,一層 平台 花台
RPQNMLKLRHHFFCB37CA,,15.00,共有部份,鋼筋混凝土造,81年7月22日,五層,
RPQNMLKLRHHFFCB37CA,,26.65,辦公室、自用機車庫,鋼筋混凝土造,81年7月22日,五層,
RPPOMLRJRHHFFCB87CA,19,78.62,住家用,鋼筋混凝土造,82年9月4日,五層,一層 平台
RPPOMLRJRHHFFCB87CA,19,16.27,共有部份,鋼筋混凝土造,82年9月4日,五層,
RPURMLPJRHHFFCB48CA,18,85.79,住家用,鋼筋混凝土造,83年4月18日,六層,四層 陽台
RPURMLPJRHHFFCB48CA,18,33.25,共有部份,鋼筋混凝土造,83年4月18日,六層,
RPQPMLKKRHHFFCB47CA,14,23.51,共有部份,鋼筋混凝土造,87年10月8日,十四層,
RPXQMLLMQHHFFCB48CA,18,87.68,住家用,鋼筋混凝土造,83年3月30日,十四層,三層 陽台 露台
RPTRMLLMQHHFFCB18CA,18,70.45,住家用,鋼筋混凝土造,83年8月26日,十五層,九層 陽台
RPTRMLLMQHHFFCB18CA,18,13.63,共有部份,鋼筋混凝土造,83年8月26日,十五層,
RPTRMLOJRHHFFCB28CA,3,39.61,住家用,鋼筋混凝土造,98年8月13日,二十六層,十八層 陽台 雨遮
RPTRMLOJRHHFFCB28CA,3,3.28,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPTRMLOJRHHFFCB28CA,3,15.60,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPORMLNJRHHFFCB67CA,18,.06,管理員室,鋼筋混凝土造,83年8月18日,十五層,地下二層
RPORMLNJRHHFFCB67CA,18,9.14,共有部份,鋼筋混凝土造,83年8月18日,十五層,
RPURMLOJRHHFFCB48DA,20,47.70,住家用,鋼筋混凝土造,81年11月20日,十層,四層 陽台
RPURMLOJRHHFFCB48DA,20,15.90,共有部份,鋼筋混凝土造,81年11月20日,十層,
RPURMLOJRHHFFCB48DA,20,8.72,商業用,鋼筋混凝土造,81年11月20日,十層,
RPURMLOJRHHFFCB48DA,20,11.11,共有部份,鋼筋混凝土造,81年11月20日,十層,
RPQOMLOJRHHFFCB77DA,19,164.61,住家用,鋼筋混凝土造,83年1月12日,十八層,十四層 陽台 花台
RPQOMLOJRHHFFCB77DA,19,39.30,共有部份,鋼筋混凝土造,83年1月12日,十八層,
RPPQMLQJRHHFFCB08DA,4,50.12,住家用,鋼筋混凝土造,98年1月21日,十層,六層 陽台 雨遮
RPPQMLQJRHHFFCB08DA,4,46.66,共用,鋼筋混凝土造,98年1月21日,十層,
RPRNMLMKRHHFFCB67DA,,50.27,店舖,鋼筋混凝土造,101年5月23日,十一層,一層 夾層
RPRNMLMKRHHFFCB67DA,,49.96,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機房、台電配電室、電信機房、機車停車區、廣場式開放空間（頂蓋型）、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室、管理室等十六項。,鋼筋混凝土造,101年5月23日,十一層,
RPRNMLMKRHHFFCB67DA,,2.88,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年5月23日,十一層,
RPOSMLSKRHHFFCB48DA,5,107.60,住家用,鋼筋混凝土造,96年9月20日,九層,六層 陽台 雨遮
RPOSMLSKRHHFFCB48DA,5,10.37,共用,鋼筋混凝土造,96年9月20日,九層,
RPOSMLSKRHHFFCB48DA,5,44.80,共用,鋼筋混凝土造,96年9月20日,九層,
RPVRMLQJRHHFFBB68DA,16,63.41,住家用,鋼筋混凝土造,86年6月28日,十五層,六層 陽台 花台
RPVRMLQJRHHFFBB68DA,16,23.47,共有部份,鋼筋混凝土造,86年6月28日,十五層,
RPVRMLQJRHHFFBB68DA,16,9.04,共有部份,鋼筋混凝土造,86年6月28日,十五層,
RPROMLQJRHHFFHL86CA,30,70.67,住宅、梯間,鋼筋混凝土造,71年11月7日,五層,五層 陽台
RPROMLQJRHHFFHL86CA,,1.63,防空避難室,鋼筋混凝土造,71年11月7日,,
RPROMLQJRHHFFHL86CA,30,1.18,共有部份,鋼筋混凝土造,71年11月7日,五層,
RPXNMLLKRHHFFHL96CA,19,38.36,停車空間,鋼筋混凝土造,82年4月24日,十層,
RPXNMLLKRHHFFHL96CA,19,132.26,住家用,鋼筋混凝土造,82年4月24日,三層,一層 二層 三層 陽台 平台 花台 見其他登記事項
RPXNMLLKRHHFFHL96CA,19,5.36,共有部份,鋼筋混凝土造,82年4月24日,十層,
RPXNMLRJRHHFFHL47CA,14,72.46,集合住宅,鋼筋混凝土造,87年12月29日,十三層,五層 陽台
RPWPMLTKRHHFFAB78CA,20,84.01,住家用,鋼筋混凝土造,81年9月2日,七層,四層 陽台 雨遮
RPWPMLTKRHHFFAB78CA,20,40.41,人行道，梯間，防空避難室兼停車空間，機械房，水塔,鋼筋混凝土造,81年9月2日,七層,
RPPOMLNKRHHFFAB37CA,29,81.61,住家用,鋼筋混凝土造,72年6月23日,五層,三層 陽台
RPTQMLPLRHHFFCB48CA,17,95.79,住家用,鋼筋混凝土造,84年7月4日,七層,六層 陽台 花台
RPTQMLPLRHHFFCB48CA,17,22.82,共有部份,鋼筋混凝土造,84年7月4日,七層,
RPQNMLTJRHHFFAB97DA,6,89.59,集合住宅,鋼筋混凝土造,95年12月22日,十五層,二層 陽台 雨遮
RPQNMLTJRHHFFAB97DA,6,18.89,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPQNMLTJRHHFFAB97DA,6,27.48,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPXOMLLKRHHFFAB08DA,15,27.59,住家用,鋼筋混凝土造,86年4月28日,十九層,八層 陽台 花台
RPXOMLLKRHHFFAB08DA,15,1.47,共同使用,鋼筋混凝土造,86年4月28日,十九層,
RPXOMLLKRHHFFAB08DA,15,8.52,共同使用,鋼筋混凝土造,86年4月28日,十九層,
RPXOMLLKRHHFFAB08DA,15,5.43,共有部份,鋼筋混凝土造,86年4月28日,十九層,
RPQNMLTJRHHFFGL86CA,21,95.76,集合住宅,鋼筋混凝土造,81年2月10日,七層,三層 陽台 花台
RPQNMLTJRHHFFGL86CA,21,42.18,共有部份,鋼筋混凝土造,81年2月10日,七層,
RPTOMLRJRHHFFGL07CA,22,143.96,見其他登記事項,鋼筋混凝土造,80年1月15日,十四層,
RPTOMLRJRHHFFGL07CA,22,102.43,見其他登記事項,鋼筋混凝土造,80年1月15日,十四層,
RPTOMLRJRHHFFGL07CA,22,154.73,見其他登記事項,鋼筋混凝土造,80年1月15日,十四層,
RPTOMLRJRHHFFGL07CA,22,37.48,共有部份,鋼筋混凝土造,80年1月15日,十四層,
RPTOMLRJRHHFFGL07CA,22,49.84,共有部份,鋼筋混凝土造,80年1月15日,十四層,
RPTOMLRJRHHFFGL07CA,22,31.32,共有部份,鋼筋混凝土造,80年1月15日,十四層,
RPTOMLRJRHHFFGL07CA,22,41.66,共有部份,鋼筋混凝土造,80年1月15日,十四層,
RPTOMLRJRHHFFGL07CA,22,34.80,共有部份,鋼筋混凝土造,80年1月15日,十四層,
RPTOMLRJRHHFFGL07CA,22,46.28,共有部份,鋼筋混凝土造,80年1月15日,十四層,
RPPOMLRJRHHFFGL66CA,8,172.37,住宅．樓梯間,鋼筋混凝土造,94年1月25日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPXOMLRJRHHFFGL47CA,12,467.18,農舍,鋼筋混凝土造,89年11月15日,二層,一層 二層 陽台
RPUNMLQJRHHFFGL96CA,42,57.40,住家用,加強磚造,59年4月30日,二層,一層 二層
RPQOMLOKRHHFFGL56CA,16,50.60,集合住宅,鋼筋混凝土造,85年3月28日,十三層,十層 陽台
RPQOMLOKRHHFFGL56CA,16,26.35,共有部份,鋼筋混凝土造,85年3月28日,十三層,
RPSNMLKLRHHFFGL98CA,13,109.50,商業用,見其他登記事項,88年3月17日,一層,一層 騎樓
RPTOMLQJRHHFFGL96CA,23,19.05,住家用,鋼筋混凝土造,78年3月20日,七層,三層 陽台
RPRPMLQJRHHFFGL86CA,17,29.89,集合住宅,鋼筋混凝土造,84年12月22日,十六層,十五層 陽台
RPUNMLTLRHHFFGL47CA,23,92.50,農舍,加強磚造,78年7月6日,二層,
RPPNMLKMRHHFFGL78CA,7,57.47,集合住宅,鋼筋混凝土造,94年3月14日,十層,四層 陽台
RPPNMLKMRHHFFGL78CA,7,21.20,共有部份,鋼筋混凝土造,94年3月14日,十層,
RPQOMLRLRHHFFAL98CA,20,324.00,農舍,鋼造,81年12月3日,一層,一層
RPWNMLNJIIHFFAL08CA,16,120.75,住商用,鋼筋混凝土造,85年8月21日,三層,一層 二層 三層 陽台 見其他登記事項
RPUPMLKKRHHFFAL68CA,17,23.99,住家用,鋼筋混凝土造,84年10月20日,十層,三層 陽台
RPWNMLSKRHHFFAL86CA,21,74.28,住家用,鋼筋混凝土造,81年1月29日,五層,四層 陽台
RPRNMLPJRHHFFHL66CA,19,104.86,集合住宅,鋼筋混凝土造,82年12月30日,七層,七層 陽台 花台
RPRNMLPJRHHFFHL66CA,19,21.97,共有部份,鋼筋混凝土造,82年12月30日,七層,
RPXNMLOKRHHFFCL76CA,,214.76,住家用,鋼筋混凝土造,101年1月19日,四層,一層 二層 三層 四層 陽台 雨遮
RPROMLPJRHHFFCL88CA,7,112.26,住家用,鋼筋混凝土造,94年9月27日,十四層,五層 陽台
RPROMLPJRHHFFCL88CA,7,66.13,防空避難室兼停車空間、梯間、電梯机房、水箱,鋼筋混凝土造,94年9月27日,十四層,
RPRNMLSJRHHFFCL09CA,7,113.28,住家用,鋼筋混凝土造,94年9月27日,十四層,二層 陽台
RPRNMLSJRHHFFCL09CA,7,76.65,社區活動室、水箱、電梯機房、防空避難室、停車空間、梯間,鋼筋混凝土造,94年9月27日,十四層,
RPPOMLPJRHHFFCL68CA,7,112.26,住家用,鋼筋混凝土造,94年9月27日,十四層,十三層 陽台
RPPOMLPJRHHFFCL68CA,7,67.55,社區活動室、水箱、電梯機房、防空避難室、停車空間、梯間,鋼筋混凝土造,94年9月27日,十四層,
RPTOMLNKRHHFFFL66CA,37,52.12,住家用,加強磚造,64年10月20日,二層,一層 二層
RPUOMLRJRHHFFFL07CA,31,120.33,住家用,鋼筋混凝土加強磚造,70年12月31日,二層,一層 二層 陽台 騎樓 見其他登記事項
RPQNMLRJRHHFFFL56CA,19,154.08,住商用,鋼筋混凝土造,82年5月25日,十二層,一層 二層 陽台 平台 騎樓
RPROMLRJRHHFFFL76CA,31,94.84,住家用,加強磚造,70年1月20日,二層,一層 二層 見其他登記事項
RPPNMLRJRHHFFFL09CA,19,16.38,共有部份,鋼筋混凝土造,82年5月25日,十二層,
RPRRMLOJRHHFFCB08CA,4,41.43,住家用,鋼筋混凝土造,97年11月27日,二十二層,十三層 陽台 雨遮
RPRRMLOJRHHFFCB08CA,4,31.86,共用,鋼筋混凝土造,97年11月27日,二十二層,
RPXQMLOJRHHFFCB58CA,4,69.62,住家用,鋼筋混凝土造,98年1月21日,十層,二層 陽台 雨遮
RPXQMLOJRHHFFCB58CA,4,47.11,共用,鋼筋混凝土造,98年1月21日,十層,
RPRPMLKKRHHFFCB57CA,32,103.73,住家用,鋼筋混凝土造,69年6月27日,五層,四層
RPOOMLKKRHHFFCB17CA,4,53.66,住家用,鋼筋混凝土造,98年1月21日,十層,三層 陽台 雨遮
RPOOMLKKRHHFFCB17CA,4,48.72,共用,鋼筋混凝土造,98年1月21日,十層,
RPXOMLRJRHHFFCB68CA,5,52.00,住家用,鋼筋混凝土造,96年9月29日,十三層,三層 陽台 雨遮
RPXOMLRJRHHFFCB68CA,5,12.67,共用,鋼筋混凝土造,96年9月29日,十三層,
RPXOMLRJRHHFFCB68CA,5,6.79,共用,鋼筋混凝土造,96年9月29日,十三層,
RPUQMLQJRHHFFCB48CA,28,165.42,人行道、自用倉庫,鋼架造,73年8月18日,一層,一層 騎樓
RPVQMLQJRHHFFCB58CA,16,29.98,住家用,鋼筋混凝土造,85年5月27日,十九層,十五層 陽台
RPVQMLQJRHHFFCB58CA,16,6.16,共有部份,鋼筋混凝土造,85年5月27日,十九層,
RPVQMLQJRHHFFCB58CA,16,5.75,共有部份,鋼筋混凝土造,85年5月27日,十九層,
RPOQMLLKRHHFFCB47CA,29,129.50,住商用,加強磚造,72年2月4日,二層,一層 二層 陽台 騎樓
RPWOMLMKRHHFFCB18CA,19,83.74,住家用,鋼筋混凝土造,82年4月20日,六層,三層 陽台 花台
RPWOMLMKRHHFFCB18CA,19,26.16,共有部份,鋼筋混凝土造,82年4月20日,六層,
RPORMLNKRHHFFCB77CA,,61.48,住家用,鋼筋混凝土造,101年2月24日,十二層,七層 陽台 雨遮
RPORMLNKRHHFFCB77CA,,18.16,本共有部分係依使用執照建築概要表記載項目有梯廳（昇降機間）、安全梯、管委會使用空間、公共服務空間、管理員室、垃圾處理室、儲藏室、車道、樓梯間（昇降機間）、樓梯間、機械室、水箱等十二項,鋼筋混凝土造,101年2月24日,十二層,
RPORMLNKRHHFFCB77CA,,35.61,本共有部分係依使用執照建築概要表記載項目有停車空間、電信室、車道、電梯間（昇降機間）、安全梯、台電配電室、防空避難室兼停車空間、蓄水池、機械室等九項,鋼筋混凝土造,101年2月24日,十二層,
RPQOMLOKRHHFFCB77CA,4,101.94,店舖、住房,鋼筋混凝土造,97年6月30日,二十三層,一層 二層 陽台 夾層
RPQOMLOKRHHFFCB77CA,4,45.42,共用,鋼筋混凝土造,97年6月30日,二十三層,
RPPPMLOKRHHFFCB77CA,16,211.14,店舖、停車空間、集合住宅,鋼筋混凝土造,85年10月17日,四層,一層 二層 三層 四層 陽台 露台 雨遮
RPUPMLTKRHHFFCB78CA,19,68.74,住家用,鋼筋混凝土造,82年11月20日,八層,六層 陽台
RPUPMLTKRHHFFCB78CA,19,31.14,共有部份,鋼筋混凝土造,82年11月20日,八層,
RPUNMLOKRHHFFCB08CA,5,51.13,住家用,鋼筋混凝土造,96年11月22日,十二層,四層 陽台 雨遮
RPUNMLOKRHHFFCB08CA,5,47.73,共用,鋼筋混凝土造,96年11月22日,十二層,
RPPQMLLLRHHFFCB67CA,16,93.21,國民住宅,鋼筋混凝土造,85年6月15日,十二層,二層 陽台 花台
RPVQMLSKRHHFFCL27CA,8,169.00,見其他登記事項,鋼筋混凝土造,94年1月20日,四層,
RPVRMLPLRHHFFCB78CA,2,287.15,住宅、停車空間、機電設備空間、梯間,鋼筋混凝土造,99年10月29日,五層,一層 二層 三層 四層 五層 陽台 地下一層
RPVRMLPLRHHFFCB78CA,2,18.35,本共有部分之項目有：消防機械室、台電受電室、電信室、台電管道間、３．５米車道等五項,鋼筋混凝土造,99年10月29日,五層,
RPVOMLQLRHHFFCB58CA,18,88.50,住家用,鋼筋混凝土造,83年5月23日,十二層,四層 陽台 花台
RPVOMLQLRHHFFCB58CA,18,22.82,共有部份,鋼筋混凝土造,83年5月23日,十二層,
RPOPMLQLRHHFFCB97CA,6,85.48,店舖、人行道,鋼筋混凝土造,95年2月22日,十四層,一層 陽台 騎樓
RPOPMLQLRHHFFCB97CA,6,22.90,共用,鋼筋混凝土造,95年2月22日,十四層,
RPSNMLQJRHHFFAL78CA,19,115.38,住家用,鋼筋混凝土造,82年8月20日,五層,五層 陽台
RPVPMLQLRHHFFCB68CA,16,82.49,國民住宅,鋼筋混凝土造,85年6月15日,十二層,一層 陽台 花台
RPVPMLQLRHHFFCB68CA,16,48.84,共有部份,鋼筋混凝土造,85年6月15日,十二層,
RPXNMLPJRHHFFAL56CA,15,168.47,住家用,鋼筋混凝土造,86年5月2日,四層,一層 二層 三層 四層
RPRNMLPJRHHFFAL58CA,16,60.37,住家用,鋼筋混凝土造,85年7月17日,二十層,九層 陽台 花台
RPRNMLPJRHHFFAL58CA,16,22.87,共有部份,鋼筋混凝土造,85年7月17日,二十層,
RPSNMLPJRHHFFAL68CA,15,71.49,農舍,鋼造,86年9月26日,一層,一層
RPQQMLTKRHHFFAB28CA,22,175.59,商業用,鋼筋混凝土造,80年1月18日,十七層,十三層 陽台
RPQQMLTKRHHFFAB28CA,22,65.65,防空避難室，梯間，人行道，停車空間，電梯,鋼筋混凝土造,80年1月18日,十七層,
RPWNMLQJRHHFFAL56CA,29,64.94,住家用,鋼筋混凝土造,72年6月1日,五層,五層 陽台
RPRNMLOLRHHFFAB67CA,10,285.33,見其他登記事項,見其他登記事項,91年7月24日,一層,
RPVOMLKLRHHFFAB77CA,18,109.72,集合住宅,鋼筋混凝土造,83年8月25日,十二層,九層 陽台
RPVOMLKLRHHFFAB77CA,18,46.00,共有部份,鋼筋混凝土造,83年8月25日,十二層,
RPOQMLLLRHHFFAB37CA,8,73.23,集合住宅,鋼筋混凝土造,94年2月4日,十四層,七層 陽台 雨遮
RPOQMLLLRHHFFAB37CA,8,39.97,共同使用,鋼筋混凝土造,94年2月4日,十四層,
RPOQMLLLRHHFFAB37CA,8,12.87,共同使用,鋼筋混凝土造,94年2月4日,十四層,
RPXNMLKKRHHFFAB77CA,20,15.38,避難室，停車空間，辦公室,鋼筋混凝土造,81年11月20日,十四層,
RPXNMLKKRHHFFAB77CA,20,123.28,住商用,鋼筋混凝土造,81年11月20日,十四層,一層 二層 陽台 騎樓 花台
RPXNMLKKRHHFFAB77CA,20,61.91,共有部份,鋼筋混凝土造,81年11月20日,十四層,
RPQNMLSJRHHFFAB77CA,3,286.73,住宅．停車空間．機械室,鋼筋混凝土造,98年8月4日,五層,一層 二層 三層 四層 五層 陽台 雨遮 地下一層 見其他登記事項
RPPOMLLKRHHFFAB17CA,,147.05,住家用,加強磚造,,二層,一層 二層
RPTOMLTKRHHFFAB38CA,18,5.87,管理員室，停車空間,鋼筋混凝土造,83年7月18日,十二層,地下一層
RPTOMLTKRHHFFAB38CA,18,10.97,停車空間,鋼筋混凝土造,83年7月18日,十二層,
RPSQMLOKRHHFFAB97CA,22,82.25,住家用,鋼筋混凝土造,80年1月15日,十一層,三層 陽台
RPUPMLOJRHHFFAB97CA,17,9.27,梯間．防空避難室．水塔．機房,鋼筋混凝土造,84年8月12日,八層,
RPUPMLOJRHHFFAB97CA,17,19.95,集合住宅,鋼筋混凝土造,84年8月12日,八層,四層 陽台
RPQQMLQJRHHFFAB87CA,22,125.88,住家用,鋼筋混凝土造,79年4月4日,七層,四層 陽台
RPQQMLQJRHHFFAB87CA,22,50.56,避難室，水塔，機械房，配電室，梯間,鋼筋混凝土造,79年4月4日,七層,
RPQQMLQJRHHFFAB87CA,22,10.96,停車空間,鋼筋混凝土造,79年4月4日,七層,
RPXOMLQJRHHFFAB38CA,14,41.88,商業用,鋼筋混凝土造,87年9月30日,十二層,一層
RPXOMLQJRHHFFAB38CA,14,8.61,共有部份,鋼筋混凝土造,87年9月30日,十三層,
RPSQMLOJRHHFFBB97CA,21,27.23,住家用,鋼筋混凝土造,80年8月22日,六層,二層 陽台 花台
RPSQMLOJRHHFFBB97CA,21,14.27,共有部份,鋼筋混凝土造,80年8月22日,六層,
RPSQMLPJRHHFFBB08CA,4,105.21,辦公室,鋼筋混凝土造,97年9月30日,十五層,三層 陽台 雨遮
RPTNMLKKRHHFFBB47CA,32,82.95,住家用,鋼筋混凝土造,69年12月18日,五層,五層
RPUNMLKKRHHFFBB57CA,20,119.49,住家用,鋼筋混凝土造,81年11月27日,十四層,九層 陽台
RPUNMLKKRHHFFBB57CA,20,22.18,停車空間,鋼筋混凝土造,81年11月27日,十四層,
RPPOMLKKRHHFFBB17CA,18,99.05,住家用,鋼筋混凝土造,83年11月8日,十七層,十七層 陽台 花台
RPPOMLKKRHHFFBB17CA,18,14.23,共有部份,鋼筋混凝土造,83年11月8日,十七層,
RPPOMLKKRHHFFBB17CA,18,18.85,共有部份,鋼筋混凝土造,83年11月8日,十七層,
RPPOMLKKRHHFFBB17CA,18,17.00,守衛室、防空避難室、停車空間,鋼筋混凝土造,83年11月8日,十七層,
RPPOMLKKRHHFFBB17CA,18,159.22,共有部份,鋼筋混凝土造,83年11月8日,十七層,
RPOQMLQJRHHFFBB77CA,34,84.69,住家用,鋼筋混凝土造,68年7月18日,五層,三層 陽台
RPTPMLRJRHHFFBB28CA,19,79.98,住家用,鋼筋混凝土造,83年5月12日,十五層,十五層 陽台 花台
RPTPMLRJRHHFFBB28CA,19,35.72,共有部份,鋼筋混凝土造,83年5月12日,十五層,
RPPQMLRJRHHFFBB97CA,20,73.73,住家用,鋼筋混凝土造,81年12月16日,十一層,九層 陽台
RPPQMLRJRHHFFBB97CA,20,14.81,共有部份,鋼筋混凝土造,81年12月16日,十一層,
RPTQMLRJRHHFFBB38CA,14,158.45,住家用,鋼筋混凝土造,88年6月16日,二十層,二十層 陽台
RPTQMLRJRHHFFBB38CA,14,56.80,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPTQMLRJRHHFFBB38CA,14,3.76,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPTQMLRJRHHFFBB38CA,16,25.16,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPVPMLMKRHHFFBB08CA,3,104.69,住家用,鋼筋混凝土造,99年6月23日,十五層,十層 陽台 雨遮
RPVPMLMKRHHFFBB08CA,3,72.97,本共有部份係依使用執照之建築概要表記載項目有停車空間、停車空間兼防空避難室、樓梯間、水錶箱室、水箱、機械室、門廳、管委會管理室、頂蓋型開放空間、緊急發電機室、消防機房、污水機房、排煙室、緊急昇降機間、台電配電室、電信室、機車停車區、外廊、車道、梯廳、陽台及屋頂平台等２２項,鋼筋混凝土造,99年6月23日,十五層,
RPOPMLNKRHHFFBB47CA,43,104.25,住家用,鋼筋混凝土加強磚造,59年4月30日,二層,一層 二層 騎樓
RPSNMLSKRHHFFBB18CA,19,254.38,住商用,鋼筋混凝土造,83年2月28日,四層,一層 二層 三層 四層 陽台 平台 騎樓 電梯樓梯間
RPWPMLTKRHHFFBB88CA,4,78.00,住家用,鋼筋混凝土造,98年6月26日,十五層,十二層 陽台 雨遮
RPWPMLTKRHHFFBB88CA,4,34.67,共有部份,鋼筋混凝土造,98年6月26日,十五層,
RPWPMLTKRHHFFBB88CA,4,15.76,共有部份,鋼筋混凝土造,98年6月26日,十五層,
RPROMLLLRHHFFBB57CA,11,24.22,共有部份,鋼筋混凝土造,90年8月2日,八層,
RPWQMLOLRHHFFBB58CA,18,58.59,住家用,鋼筋混凝土造,84年4月9日,十四層,十層 陽台
RPWQMLOLRHHFFBB58CA,18,20.74,共有部份,鋼筋混凝土造,84年4月9日,十四層,
RPSNMLQLRHHFFBB08CA,1,262.86,住家用,鋼筋混凝土造,100年9月7日,四層,一層 二層 三層 四層 陽台
