鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
北屯區,房地(土地+建物)+車位,台中市北屯區文心路四段935號24F-5,13.3,住,,,1010830,土地1建物1車位1,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880709,190.75,4,2,2,有,有,7800000,40890,坡道平面,15.09,0,,RPTPMLSKIIHFFBB77DA,111.41,0.0,15.28,,
北屯區,車位,台中市北屯區松竹路2段208號公共設施,0.0,,,,1010925,土地0建物0車位1,,,其他,,,,22.5,0,0,0,有,有,950000,,坡道平面,22.49,950000,,RPTNMLSKIIHFFBB57DA,0.0,0.0,0.0,,
南屯區,房地(土地+建物)+車位,台中市南屯區永春東一路６９６號６樓之３,25.38,住,,,1010928,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,214.85000000000002,4,2,2,有,有,13450000,62601,坡道平面,29.31,0,,RPTPMLSKIIHFFCB87DA,113.92,2.93,12.52,,
西屯區,土地,西屯段3022-1地號,2.49,商,,,1011004,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,181776,73137,,0.0,0,,RPPNMLSKIIHFFCB27DA,0.0,0.0,0.0,,
西屯區,房地(土地+建物),台中市西屯區甘肅路一段１５號,42.55,住,,,1010915,土地1建物1車位0,一層，二層，騎樓,五層,店面(店鋪),住商用,鋼筋混凝土造,0681115,181.13,4,2,2,有,無,12780000,70555,,0.0,0,,RPRSMLRKIIHFFCB87DA,150.35,0.0,0.0,,
南屯區,房地(土地+建物)+車位,台中市南屯區東興路三段239號8樓4室,12.7,住,,,1011005,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830104,131.49,3,1,2,有,有,4000000,30421,坡道機械,0.0,0,,RPPQMLRKIIHFFCB47DA,83.79,4.2,12.48,,
西屯區,房地(土地+建物)+車位,台中市西屯區台中市西屯區文心路3段6號6樓之11,5.67,住,,,1010923,土地1建物1車位1,六層,二十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980813,77.87,1,1,1,無,有,4700000,60361,坡道機械,18.99,0,,RPSQMLRKIIHFFCB77DA,36.75,0.46,2.68,,
北屯區,房地(土地+建物)+車位,台中市北屯區瀋陽路二段１５６號７樓,25.21,商,,,1010911,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821201,158.37,4,2,2,有,有,5750000,36308,坡道機械,0.0,0,,RPPPMLTKIIHFFBB47DA,108.23,0.0,12.84,,
北區,房地(土地+建物),台中市北區榮華街１５８巷１３之３號,33.5,住,,,1010922,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700627,54.86,2,2,1,有,無,1660000,30259,,0.0,0,,RPSPMLTKIIHFFBB77DA,54.86,0.0,0.0,,
北屯區,房地(土地+建物)+車位,台中市北屯區僑孝街１６７號３樓,20.38,住,,,1010930,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821224,117.66,3,2,2,有,有,3800000,32296,坡道平面,0.0,0,,RPRONLTKIIHFFBB67DA,81.63,0.0,6.12,,
北屯區,房地(土地+建物),台中市北屯區昌平路二段國華二巷11號,71.0,住,,,1010908,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0620518,91.01,4,2,2,有,無,5700000,62630,,0.0,0,,RPPPMLLJJIHFFBB66DA,91.01,0.0,0.0,,
北區,房地(土地+建物)+車位,台中市北區大雅路27-8號15樓之3,34.57,商,,,1010731,土地1建物1車位2,十五層,十六層,辦公商業大樓,商業用,鋼筋混凝土造,0771130,458.01,0,0,0,無,有,3791395,8278,坡道平面,0.0,0,,RPSQMLLJJIHFFBB07DA,294.59,60.15,7.81,,
北區,土地,文正段13-21地號,62.0,商,,,1011018,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2480000,40000,,0.0,0,,RPPNMLRJJIHFFBB07DA,0.0,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區僑孝街32巷11號,71.81,住,,,1010909,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0900605,188.86999999999998,4,3,3,有,有,10000000,52948,,0.0,0,,RPWSMLOLIIHFFBB08DA,175.97,0.0,11.01,,
北區,房地(土地+建物),台中市北區梅川西路三段39巷7號,87.0,住,,,1011004,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680913,110.92,5,3,2,有,無,6200000,55896,,0.0,0,,RPPNMLKMIIHFFBB56DA,110.92,0.0,0.0,,
太平區,房地(土地+建物)+車位,台中市太平區太平區樹孝路8號十四樓之8,8.44,商,,,1011004,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830426,92.94,3,2,2,有,有,2450000,26360,坡道機械,0.0,0,,RPPNMLLMIIHFFHL18CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區東村路１５０號三樓之１７,20.76,住,,,1010921,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0790718,84.72,3,2,1,有,有,1700000,20067,,0.0,0,,RPSNMLPJJIHFFHL68CA,61.29,0.0,6.08,,
西區,房地(土地+建物)+車位,台中市西區忠明南路１１０號３樓之１,15.28,住,,,1010919,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,167.6,3,2,2,有,有,11360000,67780,坡道平面,29.3,0,,RPVNMLMJJIHFFAB07DA,87.3,0.0,14.34,,
西區,房地(土地+建物)+車位,台中市西區美村路一段540號八樓之5,51.16,住,,,1010928,土地2建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960613,361.69,4,2,3,有,有,28000000,77414,坡道平面,59.52,0,,RPQNMLQLIIHFFAB07DA,0.0,0.0,0.0,,
南區,房地(土地+建物),台中市南區新和街38號7樓,12.55,住,,,1011005,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800821,79.77,2,2,1,有,有,2300000,28833,,0.0,0,,RPRPMLMLIIHFFAB96DA,56.36,3.55,4.62,,
西區,房地(土地+建物)+車位,台中市西區大忠南街７９號２樓之１,11.08,其他,,,1010723,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960705,118.86,2,2,1,有,有,6640000,55862,坡道機械,16.78,0,,RPSPMLMLIIHFFAB07DA,60.59,0.53,12.69,,
南區,房地(土地+建物),台中市南區工學二路105號八樓之3,10.98,住,,,1010831,土地1建物1車位0,八層,十二層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870930,65.94,2,1,1,有,有,1900000,28814,,0.0,0,,RPWOMLNLIIHFFAB47DA,47.23,0.0,4.62,,
太平區,房地(土地+建物),台中市太平區振福路６２０號,76.92,住,,,1010918,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0770210,155.71,5,1,3,有,無,6200000,39818,,0.0,0,,RPSNMLQLIIHFFHL88CA,136.88,9.41,9.42,,
太平區,房地(土地+建物),台中市太平區成功東路７０巷４８號,82.0,住,,,1011004,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0940310,174.31,5,2,3,有,無,8100000,46469,,0.0,0,,RPQNMLQLIIHFFHL68CA,169.05,0.0,5.26,,
太平區,房地(土地+建物),台中市太平區育仁路４６巷５號三樓,15.33,住,,,1010910,土地3建物1車位0,三層,十一層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820421,120.77,3,2,2,有,有,3100000,25668,,0.0,0,,RPQOMLMLIIHFFHL38CA,93.85,4.67,8.72,,
太平區,土地,信平段170地號,54.0,農,,,1011003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,18519,,0.0,0,,RPVOMLNLIIHFFHL98CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區大豐東三街２０３巷８號,106.7,住,,,1011001,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010530,188.88,4,2,3,有,無,8300000,43943,,0.0,0,,RPOOMLLJJIHFFFL77CA,0.0,0.0,0.0,,
霧峰區,土地,丁台二段246地號,143.3,其他,特定農業區,農牧用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1290000,9002,,0.0,0,,RPOTMLMLIIHFFGL58CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區大明路９６巷２之１號,89.29,住,,,1010926,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0700520,116.76,4,2,3,有,無,5500000,47105,,0.0,0,,RPRNMLNLIIHFFGL38CA,116.76,0.0,0.0,,
霧峰區,房地(土地+建物),台中市霧峰區中正路１２８１巷１２號,147.16,工,,,1010908,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0810716,251.19,8,1,3,有,無,9450000,37621,,0.0,0,,RPWOMLNLIIHFFGL98CA,244.53,0.0,6.66,,
烏日區,土地,新長壽段80地號,121.65,住,,,1010920,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12630000,103820,,0.0,0,,RPRNMLOLIIHFFGL48CA,0.0,0.0,0.0,,
烏日區,建物,台中市烏日區三榮十七路１７巷２號,0.0,,,,1010920,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010224,342.44,6,2,5,有,無,7420000,21668,,0.0,0,,RPSNMLOLIIHFFGL58CA,319.88,0.0,22.56,,
烏日區,土地,新長壽段80地號,86.25,住,,,1010925,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6930000,80351,,0.0,0,,RPUNMLOLIIHFFGL78CA,0.0,0.0,0.0,,
烏日區,建物,台中市烏日區三榮十七路１７巷１０號,0.0,,,,1010925,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010224,208.57,4,3,4,有,無,4070000,19514,,0.0,0,,RPVNMLOLIIHFFGL88CA,187.01,0.0,21.56,,
大里區,房地(土地+建物),台中市大里區福德路３３巷９之１號,121.89,,鄉村區,乙種建築用地,1011003,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0700420,138.38,4,1,2,有,無,2200000,15898,,0.0,0,賣方的增值稅＄714586約定由買方繳納,RPURMLMLIIHFFGL98CA,138.38,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區善化路１２２號,75.9,住,,,1010920,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0730229,123.17,4,2,2,有,無,3650000,29634,,0.0,0,,RPTNMLMLIIHFFGL48CA,118.39,0.0,4.78,,
烏日區,土地,同安厝段682-9地號,171.2,,特定農業區,農牧用地,1010913,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,3797,,0.0,0,,RPVNMLMLIIHFFGL68CA,0.0,0.0,0.0,,
烏日區,土地,溪南西段1757-2地號,166.0,,特定農業區,甲種建築用地,1011018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,21687,,0.0,0,,RPQPMLMLIIHFFGL38CA,0.0,0.0,0.0,,
大里區,土地,萬安段104地號,135.76,,特定農業區,甲種建築用地,1010920,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4550000,33515,,0.0,0,,RPVOMLTKIIHFFGL76CA,0.0,0.0,0.0,,
霧峰區,土地,霧峰段霧峰小段365-817地號,374.0,,山坡地保育區,丙種建築用地,1011002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6580000,17594,,0.0,0,,RPWOMLTKIIHFFGL86CA,0.0,0.0,0.0,,
霧峰區,房地(土地+建物),台中市霧峰區中正路７８８之１號,50.8,住,,,1010930,土地2建物1車位0,一層，二層，三層，騎樓,十二層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0830930,276.23,0,0,0,無,有,6800000,24617,,0.0,0,,RPRQMLTKIIHFFGL56CA,165.23,0.0,6.51,,
大里區,土地,中興段410-1地號,212.72,其他,,,1010904,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1489000,7000,,0.0,0,,RPRPMLPJJIHFFGL68CA,0.0,0.0,0.0,,
烏日區,房地(土地+建物),台中市烏日區溪南路一段６８０巷１０９弄７３號,137.0,,鄉村區,乙種建築用地,1010919,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0790718,178.22,4,1,3,無,無,6500000,36472,,0.0,0,,RPTOMLRJJIHFFGL98CA,171.36,0.0,6.86,,
烏日區,房地(土地+建物),台中市烏日區溪南路重光巷３１之３號,152.0,,鄉村區,乙種建築用地,1010919,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0790718,191.5,4,1,3,無,無,6500000,33943,,0.0,0,,SPTOMLRJJIHFFGL09CA,184.64,0.0,6.86,,
大里區,房地(土地+建物),台中市大里區成功路495號5樓,21.35,住,,,1010909,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830818,139.94,3,2,2,有,有,2980000,21294,,0.0,0,,RPOPMLQJJIHFFGL48CA,91.85,0.0,12.32,,
霧峰區,房地(土地+建物),台中市霧峰區丁台路522之9號,145.07,,特定農業區,甲種建築用地,1010922,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010514,269.53,5,2,4,有,無,14100000,52313,,0.0,0,,RPPPMLQJJIHFFGL58CA,242.14,2.31,25.08,,
大里區,房地(土地+建物),台中市大里區大智路565巷12之12號,23.47,住,,,1010918,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810823,68.91,3,1,1,有,有,1820000,26411,,0.0,0,,RPWQMLTJJIHFFGL07CA,59.38,0.0,9.53,,
烏日區,房地(土地+建物),台中市大里區學田路便行巷２８０號,53.0,住,,,1010928,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0711217,83.23,3,2,2,有,無,2950000,35444,,0.0,0,,RPWNMLOKJIHFFGL98CA,75.96,0.0,7.27,,
烏日區,土地,九德段1122地號,287.97,住,,,1010719,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19110000,66361,,0.0,0,,RPSRMLMJJIHFFGL68CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區大元路３６之１０號,108.08,住,,,1010909,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010213,167.96,4,3,3,有,無,8300000,49417,,0.0,0,,RPQNMLNJJIHFFGL18CA,156.96,0.0,11.0,,
烏日區,土地,九德段1096地號,96.67,住,,,1010812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5260400,54416,,0.0,0,,RPORMLMJJIHFFGL28CA,0.0,0.0,0.0,,
烏日區,土地,九德段1097地號,189.55,住,,,1010812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11467600,60499,,0.0,0,,RPQRMLMJJIHFFGL48CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區中山路８９號二樓之１,26.93,住,,,1010911,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0941014,123.63,3,2,2,有,有,3000000,24266,,0.0,0,,RPSNMLLJJIHFFGL18CA,84.76,0.0,9.3,,
霧峰區,土地,南勢東段411-1地號,3410.07,農,特定農業區,農牧用地,1010914,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26820000,7865,,0.0,0,,RPWNMLLMIIHFFGL78CA,0.0,0.0,0.0,,
大里區,土地,舊街段25地號,593.25,其他,,,1011004,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5408634,9117,,0.0,0,,RPROMLQLIIHFFGL78CA,0.0,0.0,0.0,,
烏日區,房地(土地+建物),台中市烏日區民權街８２號,72.96,住,,,1011004,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010719,153.35,4,2,3,有,無,10800000,70427,,0.0,0,,RPOOMLKMIIHFFGL97CA,137.41,0.0,15.94,,
烏日區,房地(土地+建物),台中市烏日區民權街７０號,70.15,住,,,1011004,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010719,150.9,4,2,3,有,無,10800000,71571,,0.0,0,,RPPOMLKMIIHFFGL08CA,135.14,0.0,15.76,,
烏日區,房地(土地+建物),台中市烏日區大同路９６號,76.29,住,,,1011004,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010719,162.06,5,2,3,有,無,11800000,72813,,0.0,0,,RPQOMLKMIIHFFGL18CA,146.3,0.0,15.76,,
烏日區,房地(土地+建物),台中市烏日區大同路９８號,76.39,住,,,1011005,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010719,162.06,5,2,3,有,無,12100000,74664,,0.0,0,,RPROMLKMIIHFFGL28CA,146.3,0.0,15.76,,
大里區,房地(土地+建物),台中市大里區東明路１７５巷７２號,25.89,住,,,1011007,土地1建物1車位0,一層，二層，騎樓,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820723,102.9,2,2,2,有,有,4200000,40816,,0.0,0,,RPQOMLPLIIHFFGL58CA,95.0,3.95,3.95,,
霧峰區,土地,丁台二段657地號,149.18,,特定農業區,甲種建築用地,1011008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7640000,51213,,0.0,0,,RPTNMLPLIIHFFGL78CA,0.0,0.0,0.0,,
霧峰區,建物,台中市霧峰區丁台路522之10號,0.0,,,,1011008,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010514,270.15,5,1,4,有,無,7360000,27244,,0.0,0,,RPUNMLPLIIHFFGL88CA,242.8,2.31,25.04,,
霧峰區,土地,錦州段972-2地號,1142.8,其他,,,1010818,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28520250,24957,,0.0,0,,RPVOMLPLIIHFFGL09CA,0.0,0.0,0.0,,
大里區,房地(土地+建物)+車位,台中市大里區益民路二段５７巷６５號,18.73,住,,,1011007,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800309,105.52,3,2,2,有,有,3000000,28430,一樓平面,0.0,0,,RPPPMLPLIIHFFGL58CA,69.91,12.72,4.2,,
豐原區,房地(土地+建物),台中市豐原區忠孝街５４號,35.5,商,,,1010924,土地2建物1車位0,全,三層,透天厝,商業用,加強磚造,0520907,86.7,4,3,2,有,無,5000000,57667,,0.0,0,,RPWNMLPLIIHFFAL48CA,86.71,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區豐社路８１巷２２號,102.07,住,,,1011003,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010322,214.96,4,3,3,有,無,12200000,56755,,0.0,0,,RPQNMLLLIIHFFAL47CA,196.84,0.0,18.12,,
豐原區,土地,鎮宮段833地號,737.38,農,,,1011008,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6022539,8167,,0.0,0,,RPTNMLLMIIHFFAL87CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物)+車位,台中市豐原區直興街237號6樓之2,11.06,商,,,00001,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0990205,74.77,1,1,2,有,有,3800000,50824,坡道機械,0.0,0,,RPWNMLMJJIHFFAL08CA,37.79,1.36,4.38,,
豐原區,房地(土地+建物),台中市豐原區中正路８８２巷２８弄３號,93.45,住,,,1010925,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0731022,123.6,3,1,3,有,無,4000000,32362,,0.0,0,,RPRNMLNKJIHFFAL77CA,117.96,0.0,5.64,,
大甲區,房地(土地+建物),台中市大甲區庄美里經國路３９３號,91.0,住,,,1010927,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760616,214.16,4,1,3,有,無,8500000,39690,,0.0,0,,RPOOMLLMIIHFFBL57CA,214.16,0.0,0.0,,
外埔區,房地(土地+建物),台中市外埔區甲后路６８７巷５號,102.64,住,鄉村區,乙種建築用地,1011001,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0781120,178.19,4,2,3,有,無,5250000,29463,,0.0,0,,RPWNMLPJJIHFFBL48CA,178.19,0.0,0.0,,
大甲區,土地,黎明段1地號,95.39,其他,,,1010921,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,170000,1782,,0.0,0,道路用地,RPQNMLQLIIHFFBL08CA,0.0,0.0,0.0,,
外埔區,房地(土地+建物),台中市外埔區甲后路東泰四巷４０號,129.27,,鄉村區,乙種建築用地,1010916,土地4建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0710220,69.92,2,1,2,有,無,2680000,38330,,0.0,0,,RPTNMLLMIIHFFBL97CA,69.92,0.0,0.0,,
大甲區,土地,賢仁段374-18地號,130.59,住,,,1010808,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5800000,44413,,0.0,0,,RPROMLOLIIHFFBL08CA,0.0,0.0,0.0,,
大甲區,建物,台中市大甲區錦上街１２巷１８號,0.0,,,,1010808,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010614,216.27,4,2,3,有,無,4090000,18912,,0.0,0,,RPSOMLOLIIHFFBL18CA,204.54,0.0,11.73,,
大甲區,土地,永信段189地號,850.73,,特定農業區,農牧用地,1010920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2939,,0.0,0,,RPOPMLOLIIHFFBL87CA,0.0,0.0,0.0,,
大甲區,土地,九張段235地號,2622.41,其他,特定農業區,農牧用地,1010911,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,2479,,0.0,0,,RPRNMLTKIIHFFBL38CA,0.0,0.0,0.0,,
東勢區,房地(土地+建物),台中市東勢區東關路４３５之２２號,85.84,住,,,1010916,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0971105,198.84,5,2,3,有,無,5000000,25146,,0.0,0,前院有車庫,RPVNMLKMIIHFFEL38CA,192.94,0.0,5.9,,
東勢區,土地,大茅埔段2846-2地號,3058.0,其他,山坡地保育區,農牧用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,164,,0.0,0,增值稅買方負擔,RPRNMLTKIIHFFEL68CA,0.0,0.0,0.0,,
和平區,土地,埋伏坪社段7地號,1001.3,其他,山坡地保育區,林業用地,1011008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,250,,0.0,0,,RPQNMLMLIIHFFEL97CA,0.0,0.0,0.0,,
東勢區,土地,東勢段石角小段3174-8地號,1267.0,,山坡地保育區,農牧用地,1011008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2450000,1934,,0.0,0,,RPRNMLNLIIHFFEL18CA,0.0,0.0,0.0,,
新社區,房地(土地+建物),台中市新社區中和街四段３０６巷１弄３號,100.49,住,,,1011008,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750122,114.0,5,3,2,有,無,2915000,25570,,0.0,0,,RPSNMLNLIIHFFEL28CA,114.0,0.0,0.0,,
東勢區,土地,東勢段石角小段1662地號,5150.0,農,山坡地保育區,農牧用地,1010930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,1165,,0.0,0,,RPUNMLNLIIHFFEL48CA,0.0,0.0,0.0,,
大雅區,房地(土地+建物),台中市大雅區秀山里秀山路３３３號,54.0,其他,特定農業區,甲種建築用地,1010913,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0971105,160.24,4,2,4,有,無,6660000,41563,,0.0,0,,RPQNMLPLIIHFFFL38CA,129.86,1.34,29.04,,
