鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南屯區,房地(土地+建物)+車位,台中市南屯區大業路３０５號三樓,19.59,住,,,1020106,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830111,196.42000000000002,4,2,2,有,有,8350000,42511,坡道平面,0.0,0,,RPROMLTKKHIFFCB77CA,107.06,1.84,13.8,,
西屯區,房地(土地+建物)+車位,台中市西屯區國安一路１２９號十七樓之２,7.11,住,,,1011208,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,93.06,2,1,1,有,有,6080000,65334,坡道平面,22.28,0,,RPSOMLTKKHIFFCB87CA,43.28,1.66,3.83,,
西屯區,房地(土地+建物)+車位,台中市西屯區市政路５５號十二樓之５,29.93,商,,,1011213,土地1建物1車位3,十二層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0980309,380.61,4,2,3,有,有,42000000,110349,坡道平面,49.65,0,,RPXNMLKLKHIFFCB47CA,237.87,3.23,39.04,,
西屯區,房地(土地+建物)+車位,台中市西屯區上明三街17號等公共設施,2.92,住,,,1020118,土地1建物1車位1,一層，二層，三層，四層,十四層,其他,住商用,鋼筋混凝土造,0850119,20.76,0,0,0,有,有,800000,0,坡道平面,20.76,0,,RPROMLLLKHIFFCB07CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物)+車位,台中市南屯區文心南七路１２８號六樓之１,24.47,住,,,1011229,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980710,241.54,4,2,2,有,有,15000000,62102,坡道平面,0.0,0,,RPOOMLRLKHIFFCB37CA,126.74,7.94,12.7,,
神岡區,房地(土地+建物),台中市神岡區大漢街３０巷２５號三樓,18.42,住,,,1020118,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831111,105.26,3,2,2,有,有,2780000,26411,,0.0,0,,RPUNMLOJKHIFFAL18CA,67.92,4.24,12.21,,
后里區,土地,七塊厝段206-11地號,3578.0,,特定農業區,農牧用地,1020121,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18399000,5142,,0.0,0,,RPVNMLOJKHIFFAL28CA,0.0,0.0,0.0,,
豐原區,土地,豐年段286地號,176.04,住,,,1020120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2935174,16673,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUOMLOJKHIFFAL28CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區南陽路１２３巷２９弄３３號,82.07,住,,,1020102,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0840818,140.67,4,2,3,有,無,6600000,46918,,0.0,0,,RPXOMLOJKHIFFAL58CA,129.87,0.0,10.8,,
豐原區,房地(土地+建物),台中市豐原區南陽路綠山巷１２０弄２５號,72.64,住,,,1020114,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0641217,84.48,4,2,2,有,無,2800000,33144,,0.0,0,,RPOPMLOJKHIFFAL77CA,84.48,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區南田里富陽路２３５巷３００弄２０號,82.21,住,,,1011117,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0690628,106.2,4,2,2,有,無,4600000,43315,,0.0,0,,RPUNMLRJKHIFFAL48CA,106.2,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區中正路６９５巷１７號七樓,10.04,住,,,1011222,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820208,101.83,3,2,2,有,有,1000000,9820,,0.0,0,該買賣建物於921地震時受損嚴重尚未修復依現狀買賣,RPXNMLRJKHIFFAL78CA,68.78,0.0,11.92,,
豐原區,土地,翁明段315地號,147.58,工,,,1020107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8670000,58748,,0.0,0,,RPQQMLRJKHIFFAL38CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區中正路６９５巷２４號十五樓之３,10.24,住,,,1011207,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820208,100.14000000000001,2,1,2,有,有,2800000,27961,,0.0,0,,RPSOMLSJKHIFFAL48CA,72.62,0.0,7.56,,
后里區,土地,屯子腳段919地號,310.0,農,,,1011226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4219000,13610,,0.0,0,,RPWPMLSJKHIFFAL98CA,0.0,0.0,0.0,,
后里區,房地(土地+建物),台中市后里區中興街一段24號,64.89,住,,,1020116,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670708,86.24,3,2,2,有,無,2730000,31656,,0.0,0,,RPXPMLSJKHIFFAL09CA,86.24,0.0,0.0,,
后里區,土地,新店段157地號,3976.0,農,特定農業區,農牧用地,1020102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8400000,2113,,0.0,0,,RPQNMLPLKHIFFAL08CA,0.0,0.0,0.0,,
外埔區,房地(土地+建物),台中市外埔區甲后路７０２巷２２號,95.62,住,鄉村區,乙種建築用地,1020103,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0680806,134.19,4,3,3,有,無,3350000,24965,,0.0,0,,RPSNMLPJKHIFFBL18CA,134.19,0.0,0.0,,
龍井區,土地,南寮段192地號,1925.88,住,,,1020118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2880000,1495,,0.0,0,,RPTOMLOJKHIFFCL38CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區中山路６５之４號,176.0,住,,,1011225,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0710116,193.1,4,1,6,有,無,6800000,35215,,0.0,0,,RPUOMLOJKHIFFCL48CA,0.0,0.0,0.0,,
沙鹿區,土地,北勢坑段六路厝小段246-82地號,101.0,住,,,1020116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,50495,,0.0,0,,RPOPMLOJKHIFFCL97CA,0.0,0.0,0.0,,
梧棲區,土地,南簡段644-2地號,1397.5,住,,,1020121,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30691196,21961,,0.0,0,不動產之共有人數為２人,RPPRMLOJKHIFFCL28CA,0.0,0.0,0.0,,
沙鹿區,土地,南勢坑段埔子小段224-1地號,17.62,住,,,1011230,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,161047,9140,,0.0,0,,RPSNMLPJKHIFFCL28CA,0.0,0.0,0.0,,
沙鹿區,土地,南勢坑段埔子小段226-4地號,47.97,住,,,1011230,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,438944,9150,,0.0,0,,RPTNMLPJKHIFFCL38CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區光榮街７９號五樓之八,9.15,住,,,1020118,土地2建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960720,30.03,1,0,1,有,有,1040000,34632,,0.0,0,,RPPTMLPJKHIFFCL58CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區興安路５０巷７號,84.2,住,,,1020103,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0980909,164.07,3,2,3,有,無,5150000,31389,,0.0,0,本買賣總價515萬包括土2建1增建部份:一樓陽台外推,RPROMLLJKHIFFCL87CA,151.42,0.0,12.65,,
梧棲區,房地(土地+建物),台中市梧棲區臨港路三段８４２巷４號,60.0,住,,,1020112,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0740623,163.54,2,2,2,有,無,3000000,18344,,0.0,0,本買賣總價300萬包括土1建1增建部份:頂樓加蓋防火巷加蓋,RPVNMLOJKHIFFCL48CA,163.54,0.0,0.0,,
龍井區,房地(土地+建物),台中市龍井區龍山街１２３巷３０號,18.16,住,,,1020112,土地1建物1車位0,一層,八層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831201,84.75,3,1,1,有,有,3100000,36578,,0.0,0,,RPUQMLQJKHIFFCL88CA,75.83,8.92,0.0,,
大肚區,土地,遊園段385地號,320.69,其他,一般農業區,墳墓用地,1011222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2764731,8621,,0.0,0,一般農業區:墳墓用地,RPVQMLQJKHIFFCL98CA,0.0,0.0,0.0,,
大肚區,土地,遊園段385地號,320.69,,一般農業區,墳墓用地,1011222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2764731,8621,,0.0,0,一般農業區:墳墓用地,RPRRMLQJKHIFFCL68CA,0.0,0.0,0.0,,
大肚區,土地,遊園段385地號,120.26,,一般農業區,墳墓用地,1011222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1036774,8621,,0.0,0,非都土地:一般農業區:墳墓用地,RPWRMLQJKHIFFCL56CA,0.0,0.0,0.0,,
大肚區,土地,遊園段385地號,557.86,,一般農業區,墳墓用地,1011222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4809480,8621,,0.0,0,非都土地:一般農業區:墳墓用地,RPOSMLQJKHIFFCL48CA,0.0,0.0,0.0,,
大肚區,土地,遊園段385地號,114.53,,一般農業區,墳墓用地,1011222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,987404,8621,,0.0,0,非都土地一般農業區:墳墓用地,RPPSMLQJKHIFFCL58CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物),台中市龍井區龍門路５４巷１８號,75.0,住,,,1020117,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850807,167.42,5,2,4,有,無,3700000,22100,,0.0,0,,RPQSMLQJKHIFFCL68CA,161.34,0.0,6.08,,
沙鹿區,房地(土地+建物),台中市沙鹿區保順路１２０號六樓之三,15.65,住,,,1020107,土地4建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870626,88.29,3,2,2,有,無,2400000,27183,,0.0,0,,RPWOMLRJKHIFFCL98CA,61.65,0.0,7.88,,
龍井區,房地(土地+建物),台中市龍井區龍新路１５３巷７０弄９號,120.49,住,,,1011228,土地4建物2車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1011112,155.33,5,2,3,有,有,6200000,39915,,0.0,0,,RPSQMLRJKHIFFCL78CA,149.3,0.0,5.58,,
梧棲區,房地(土地+建物),台中市梧棲區博愛路１０３號,68.0,住,,,1020120,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010724,199.9,4,2,3,有,無,7820000,39120,,0.0,0,,RPURMLRJKHIFFCL09CA,195.8,0.0,4.1,,
龍井區,土地,竹泉段732地號,1161.0,農,,,1011228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7546500,6500,,0.0,0,,RPVQMLSJKHIFFCL56CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區中山路３９０巷９號,56.0,住,,,1011227,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0740131,184.48,3,2,3,有,無,5200000,28187,,0.0,0,,RPWQMLSJKHIFFCL66CA,0.0,0.0,0.0,,
龍井區,土地,竹泉段733地號,1936.0,農,,,1011228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12584000,6500,,0.0,0,,RPPRMLSJKHIFFCL68CA,0.0,0.0,0.0,,
龍井區,土地,竹泉段734地號,1510.0,農,,,1011228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9815000,6500,,0.0,0,,RPSRMLSJKHIFFCL98CA,0.0,0.0,0.0,,
龍井區,土地,竹泉段735地號,783.0,農,,,1011228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5089500,6500,,0.0,0,,RPTRMLSJKHIFFCL09CA,0.0,0.0,0.0,,
大肚區,土地,王田段284地號,36.5,農,,,1020123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,386443,10587,,0.0,0,,RPRSMLSJKHIFFCL98CA,0.0,0.0,0.0,,
大肚區,土地,追分段1148-3地號,1511.0,農,,,1010412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8310500,5500,,0.0,0,,RPOOMLMLKHIFFCL87CA,0.0,0.0,0.0,,
清水區,房地(土地+建物),台中市清水區民有路１１３巷３８號之３,77.0,住,,,1020112,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010412,156.78,4,2,4,有,無,7000000,44649,,0.0,0,,RPOSMLLLKHIFFCL18CA,145.74,0.0,11.04,,
沙鹿區,土地,竹林段竹林小段360-1地號,162.25,住,,,1011215,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,8629,,0.0,0,有民情風俗因素之交易。,RPUNMLMLKHIFFCL38CA,0.0,0.0,0.0,,
龍井區,土地,遊園北段438地號,5094.74,農,,,1011015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35000000,6870,,0.0,0,,RPQNMLNLKHIFFCL08CA,0.0,0.0,0.0,,
清水區,土地,朝天段516地號,234.35,農,,,1020122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,840000,3584,,0.0,0,,RPPPMLOLKHIFFCL28CA,0.0,0.0,0.0,,
清水區,房地(土地+建物),台中市清水區高美路１２８號,85.0,農,,,1020121,土地2建物1車位0,一層，二層，騎樓,二層,農舍,農舍,加強磚造,0640428,135.24,3,2,2,有,無,3650000,,,0.0,0,含增建或未登記建物。,RPVNMLPLKHIFFCL78CA,135.24,0.0,0.0,,
東勢區,土地,東勢段中嵙小段698-2地號,1001.0,,山坡地保育區,農牧用地,1020110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,210000,210,,0.0,0,本筆土地為農保用地,RPPOMLOJKHIFFEL18CA,0.0,0.0,0.0,,
東勢區,房地(土地+建物),台中市東勢區新盛街４７８巷１號,90.91,住,,,1011215,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011012,120.58,5,2,3,有,無,6650000,55150,,0.0,0,本件與收件號7530號為同棟建物土地與建物合計總價665萬因義務人不同應分別收件.,RPQOMLOJKHIFFEL28CA,0.0,0.0,0.0,,
東勢區,房地(土地+建物),台中市東勢區新盛街478巷1號,90.91,住,,,1011215,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011012,120.58,5,2,3,有,無,6650000,55150,,0.0,0,本件與收件號7520號為同棟建物土地與建物合計總價665萬因義務人不同應分別收件.,RPROMLOJKHIFFEL38CA,0.0,0.0,0.0,,
東勢區,房地(土地+建物),台中市東勢區新盛街４７８巷１５號,76.44,住,,,1011215,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011012,100.28,5,2,3,有,無,8600000,85760,,0.0,0,,RPUOMLOJKHIFFEL68CA,95.38,0.0,4.91,,
東勢區,房地(土地+建物),台中市東勢區新盛里新盛街578巷15號,76.44,住,,,1011215,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011012,100.28,5,2,3,有,無,8600000,85760,,0.0,0,,RPVOMLOJKHIFFEL78CA,95.38,0.0,4.91,,
東勢區,房地(土地+建物),台中市東勢區台中市東勢區東坑路112號,76.39,住,,,1020107,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0901018,110.3,2,1,2,有,無,3750000,33998,,0.0,0,,RPVNMLPJKHIFFEL78CA,110.3,0.0,0.0,,
東勢區,土地,東勢段中嵙小段659-13地號,5719.75,其他,山坡地保育區,農牧用地,1020125,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,402,,0.0,0,現場種植約5年生左右柿樹尚屬幼棵,RPPNMLRJKHIFFEL38CA,0.0,0.0,0.0,,
石岡區,土地,仙塘坪段266地號,42.0,,山坡地保育區,暫未編定,1010121,土地1建物0車位0,,,農舍,,,,0.0,1,1,1,有,無,1900000,,,0.0,0,含未登記建物，稅務局總面積74.2平方公尺1房1衛1廳。,RPSNMLRJKHIFFEL68CA,0.0,0.0,0.0,,
東勢區,房地(土地+建物),台中市東勢區圓樓前街５６巷５號,69.76,住,,,1020110,土地5建物1車位0,全,二層,透天厝,住家用,加強磚造,0611101,118.56,4,3,2,有,無,2300000,19399,,0.0,0,,RPPNMLTJKHIFFEL58CA,118.56,0.0,0.0,,
潭子區,土地,嘉仁段146-3地號,18.62,農,,,1011220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,225302,12100,,0.0,0,,RPVNMLOJKHIFFFL78CA,0.0,0.0,0.0,,
潭子區,土地,聚興段新興小段480-2地號,2505.0,農,特定農業區,農牧用地,1020118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26520000,10587,,0.0,0,,RPXNMLOJKHIFFFL98CA,0.0,0.0,0.0,,
大雅區,房地(土地+建物),台中市大雅區神林南路８０巷１１號,91.05,住,,,1011222,土地2建物1車位0,全,二層,透天厝,住商用,見其他登記事項,0680417,96.96,4,2,2,有,無,6300000,64975,,0.0,0,,RPTOMLOJKHIFFFL68CA,96.96,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區甘水路一段１２０號,101.7,住,,,1011205,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700430,121.97,5,2,2,有,無,8500000,69689,,0.0,0,,RPXOMLOJKHIFFFL09CA,114.97,0.0,7.0,,
潭子區,房地(土地+建物)+車位,台中市潭子區頭家東里中興北路６６號４樓,14.8,住,,,1011124,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830926,94.7,2,1,1,有,有,2200000,23231,坡道機械,0.0,0,,RPTNMLSJKHIFFFL98CA,64.43,0.0,4.38,,
大雅區,房地(土地+建物),台中市大雅區神林南路４３巷２弄２７號,80.82,住,,,1020111,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0680602,96.96,2,2,2,有,無,5500000,56724,,0.0,0,,RPOPMLSJKHIFFFL68CA,96.96,0.0,0.0,,
大雅區,土地,自強段520地號,98.0,其他,鄉村區,水利用地,1011224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1670900,17050,,0.0,0,向政府機關承購之案件。權利人有二位。,RPQNMLTKKHIFFFL88CA,0.0,0.0,0.0,,
烏日區,土地,溪南西段150地號,3210.0,,特定農業區,農牧用地,1011214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45630000,14215,,0.0,0,,RPORMLOJKHIFFGL58CA,0.0,0.0,0.0,,
大里區,房地(土地+建物)+車位,台中市大里區立仁里好來五街１４０巷１３號六樓,31.06,,鄉村區,乙種建築用地,1011221,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0821020,102.69,3,2,2,有,有,2300000,22398,坡道平面,0.0,0,,RPPRMLOJKHIFFGL68CA,60.78,2.42,10.79,,
霧峰區,土地,峰北段638地號,330.0,住,,,1020108,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9481000,28730,,0.0,0,,RPRNMLPJKHIFFGL58CA,0.0,0.0,0.0,,
烏日區,土地,興祥段890地號,100.75,其他,,,1020110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,847925,8416,,0.0,0,道路用地,RPUNMLPJKHIFFGL88CA,0.0,0.0,0.0,,
烏日區,土地,溪南東段2104地號,1102.0,,特定農業區,農牧用地,1020116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24000000,21779,,0.0,0,,RPUOMLLJKHIFFGL58CA,0.0,0.0,0.0,,
烏日區,房地(土地+建物),台中市大里區溪南路興農巷５７弄２４號,136.1,住,鄉村區,乙種建築用地,1011225,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0850125,149.88,4,3,3,有,無,5200000,34694,,0.0,0,,RPWOMLOJKHIFFGL09CA,136.2,3.95,9.73,,
烏日區,土地,興祥段865地號,2.23,其他,,,1020110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000,4484,,0.0,0,公共設施保留地之交易。,RPWOMLPJKHIFFGL56CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區德芳南路４７１巷５０號,141.05,住,,,1020116,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0931217,271.68,4,3,4,有,無,18800000,69199,,0.0,0,,RPOQMLQJKHIFFGL68CA,255.93,0.0,15.75,,
大里區,房地(土地+建物),台中市大里區向學一路140號,27.59,住,,,1020111,土地1建物1車位0,一層，二層，騎樓,七層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0821202,168.14,2,2,2,有,有,5000000,29737,,0.0,0,,RPRQMLQJKHIFFGL98CA,131.78,3.31,5.57,,
烏日區,土地,溪南東段1553地號,1058.0,,特定農業區,農牧用地,1011229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,17013,,0.0,0,,RPSQMLQJKHIFFGL09CA,0.0,0.0,0.0,,
烏日區,房地(土地+建物),台中市烏日區以春街６號,61.59,住,,,1011224,土地1建物1車位0,全,三層,透天厝,見其他登記事項,加強磚造,0671014,169.4,5,1,3,有,無,5500000,32468,,0.0,0,,RPTQMLQJKHIFFGL56CA,159.54,0.0,9.86,,
霧峰區,土地,四德段136地號,921.18,,特定農業區,農牧用地,1020103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10925000,11860,,0.0,0,本筆土地共有二人承買,RPPNMLRJKHIFFGL58CA,0.0,0.0,0.0,,
大里區,土地,大峰段834-2地號,190.62,農,,,1011227,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3263700,17121,,0.0,0,,RPRPMLRJKHIFFGL98CA,0.0,0.0,0.0,,
大里區,土地,大峰段834-1地號,110.89,農,,,1011227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1898560,17121,,0.0,0,含未保存登記建物。,RPSPMLRJKHIFFGL09CA,0.0,0.0,0.0,,
霧峰區,房地(土地+建物),台中市霧峰區北柳里四德路３１９巷３６號,449.89,其他,特定農業區,農牧用地,1011228,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,0900116,83.98,6,4,8,有,無,10000000,,,0.0,0,親友、員工或其他特殊關係間之交易。本件為共有人承買。,RPSSMLRJKHIFFGL76CA,77.98,0.0,6.0,,
