編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPWOMLLMLHKGFBB08DA,平田段,14.21,都市：其他:第二種住宅區,100000,168,持分移轉,01000000
RPWOMLLMLHKGFBB08DA,平田段,2.62,都市：其他:第三種住宅區。,100000,168,持分移轉,01000001
RPPNMLNKNHKGFDB67DA,墩南段,17.08,都市：其他:道路用地,2,1,持分移轉,07700000
RPPNMLNKNHKGFDB67DA,墩南段,10.42,都市：其他:道路用地,2,1,持分移轉,07710000
RPPNMLNKNHKGFDB67DA,墩南段,430.13,都市：其他:住宅區,1,1,全筆移轉,07720000
RPTNMLPKNHKGFEB38DA,新磁磘段,1301.58,都市：其他:農業區,2,1,持分移轉,02820001
RPTWMLMKNHKGFCB78DA,寶文段,40.91,都市：其他:第二種住宅區,100000,1965,持分移轉,00750011
RPPNMLNKNHKGFEB77DA,九張犁段九張犁小段,317.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,06880002
RPVOMLQKMHKGFDB58DA,中陽段,28.94,都市：其他:第三種住宅區。,100000,906,持分移轉,03510000
RPVOMLQKMHKGFDB58DA,中陽段,.02,都市：其他:第三種住宅區。,100000,906,持分移轉,03510001
RPXOMLMKNHKGFFB68DA,高西段,61.63,都市：其他:農業區,96,8,持分移轉,12350000
RPVNMLSLLHKGFFB88DA,興安西段,28.34,都市：其他:第四種住宅區,10000,62,持分移轉,00880000
RPOPMLMKNHKGFFB87DA,高西段,123.27,都市：其他:農業區,96,16,持分移轉,12350000
RPSNMLRKLHKGFGB48DA,東新段,2.18,都市：其他:住宅區,10000,150,持分移轉,00270000
RPSNMLRKLHKGFGB48DA,東新段,21.65,都市：其他:住宅區,10000,150,持分移轉,00380000
RPPNMLQJNHKGFHB28DA,甘潭段,72.98,都市：其他:第一之二種住宅區,1,1,全筆移轉,05020009
RPPPMLTLMHKGFHB88DA,大豐段,26.86,都市：其他:第一之一種住宅區,1000000,5158,持分移轉,02520000
RPQNMLRKMHKGFIB58DA,新厝段,180.44,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,10340000
RPQNMLNKNHKGFHB18DA,甘潭段,10.34,都市：其他:第一之二種住宅區,10000,68,持分移轉,03760000
RPPNMLPJNHKGFHB18DA,摘星段,50.03,都市：其他:農業區,1,1,全筆移轉,01120016
RPPNMLPJNHKGFHB18DA,摘星段,1.27,都市：其他:農業區,22,1,持分移轉,01120030
RPPNMLPJNHKGFHB18DA,摘星段,14.97,都市：其他:農業區,17,1,持分移轉,01120031
RPPNMLPJNHKGFHB18DA,摘星段,2.51,都市：其他:農業區,22,1,持分移轉,01140003
RPPNMLPJNHKGFHB18DA,摘星段,.10,都市：其他:農業區,22,1,持分移轉,01140015
RPQNMLQKMHKGFJB58DA,黃竹段,3000.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,03490003
RPVOMLNKNHKGFIB88DA,新三和段,20.52,都市：其他:商業區,10000,72,持分移轉,00440000
RPVOMLKMMHKGFIB68DA,東湖段,15.39,都市：其他:住宅區,100000,512,持分移轉,08950002
RPPNMLQKMHKGFKB58DA,茄投段,.31,都市：其他:第四種住宅區,29,1,持分移轉,06310000
RPPNMLQKMHKGFKB58DA,茄投段,68.00,都市：其他:第四種住宅區,1,1,全筆移轉,06310027
RPPNMLQKMHKGFKB58DA,茄投段,7.00,都市：其他:第四種住宅區,1,1,全筆移轉,06310032
RPPNMLQKMHKGFKB58DA,茄投段,15.00,都市：其他:第四種住宅區,16,1,持分移轉,06310038
RPPNMLQKMHKGFKB58DA,茄投段,.14,都市：其他:部分道路用地、部分第四種住宅區,29,1,持分移轉,06320025
RPPNMLQKMHKGFKB58DA,茄投段,.31,都市：其他:第四種住宅區,29,1,持分移轉,06330004
RPOPMLLLMHKGFKB28DA,新東段,6.10,非都市：鄉村區 ; 非都市編定：乙種建築用地,2459,6,持分移轉,04210000
RPPNMLNKNHKGFCB67EA,田心段,16.50,都市：其他:第二種住宅區,6,1,持分移轉,13800014
RPWSMLNKNHKGFAB58DA,旱溪段,72.00,都市：其他:第七種住宅區,1,1,全筆移轉,01850351
RPWSMLNKNHKGFAB58DA,旱溪段,37.00,都市：其他:第七種住宅區,1,1,全筆移轉,01850519
RPQNMLQKMHKGFAB67DA,頂橋子頭段,12.33,都市：其他:第三種住宅區。,20000,192,持分移轉,00920000
RPPNMLMKNHKGFDB67EA,文明段,127.25,都市：其他:住宅區,1,1,全筆移轉,04400000
RPUOMLLMLHKGFBB87DA,東信段,23.11,都市：其他:第四種商業區,20000,124,持分移轉,02640000
RPOOMLOKLHKGFBB37DA,景東段,18.45,都市：其他:第三種住宅區。,100000,975,持分移轉,01620000
RPQPMLRJMHKGFBB97DA,松茂段,71.50,都市：其他:農業區,1,1,全筆移轉,06740008
RPQPMLRJMHKGFBB97DA,松茂段,54.00,都市：其他:農業區,19400,5400,持分移轉,06740010
RPRNMLNKNHKGFCB87EA,惠安段,18.82,都市：其他:第四之一種商業區,100000,711,持分移轉,02450000
RPVNMLOLMHKGFCB28DA,大墩段,44.31,都市：其他:第二種住宅區,728,18,持分移轉,04510000
RPSNMLKMMHKGFCB67DA,楓樹段,16.14,都市：其他:第二之二種住宅區,14,1,持分移轉,14620000
RPQOMLOLMHKGFCB87DA,上石碑段,3.59,都市：其他:第二種住宅區,10000,73,持分移轉,08920000
RPUNMLNKNHKGFCB08DA,國安段,4.52,都市：其他:第六種住宅區,10000,52,持分移轉,05900000
RPVQMLTJNHKGFBB88DA,平田段,7.37,都市：其他:第三種住宅區。,30000,34,持分移轉,08810000
RPQNMLKKMHKGFGB67DA,新萬安段,68.47,都市：其他:住宅區,1,1,全筆移轉,01850000
RPUNMLOLLHKGFDB18DA,新水源段,77.26,都市：其他:乙種工業區,1,1,全筆移轉,06970000
RPPOMLMKLHKGFDB47DA,三和段,7.18,都市：其他:第一之二種住宅區,44,1,持分移轉,00630024
RPPOMLMKLHKGFDB47DA,三和段,83.00,都市：其他:第一之二種住宅區,1,1,全筆移轉,00630028
RPSNMLPKNHKGFEB28DA,致用段,17.20,都市：其他:住宅區,13180,180,持分移轉,09530000
RPTOMLSJNHKGFIB09DA,福大段,75.45,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,06530000
RPTNMLQKMHKGFJB88DA,新光段,19.10,都市：其他:住宅區,1,1,全筆移轉,02150000
RPTNMLQKMHKGFJB88DA,新光段,97.63,都市：其他:住宅區,1,1,全筆移轉,02160000
RPXNMLOKNHKGFFB78DA,梧棲段,37.23,都市：其他:第三種商業區,10000,328,持分移轉,28420000
RPUNMLLJMHKGFJB38DA,學億段,27.29,都市：其他:住宅區,10000,145,持分移轉,00380004
RPRRMLMJNHKGFJB68DA,東興段,14.26,都市：其他:第一種住宅區,40000,156,持分移轉,01990000
RPRRMLMJNHKGFJB68DA,東興段,.35,都市：其他:第二種住宅區,40000,156,持分移轉,01990001
RPXPMLPLMHKGFHB66DA,中興段,88.88,都市：其他:第一之一種住宅區,1,1,全筆移轉,10680000
RPXPMLPLMHKGFHB66DA,中興段,46.29,都市：其他:第一之一種住宅區,1,1,全筆移轉,10690000
RPPOMLRJMHKGFAB67DA,東勢子段,20.66,都市：其他:第二種住宅區,100000,318,持分移轉,00400000
RPTNMLMKNHKGFKB68DA,龍社段,100.09,都市：其他:第二種住宅區,1,1,全筆移轉,09650000
RPTNMLMKNHKGFKB68DA,龍社段,1.73,都市：其他:第二種住宅區,10000,23,持分移轉,09990000
RPQNMLNKNHKGFCB77EA,民安段,10.88,都市：其他:第一之一種住宅區,100000,448,持分移轉,18860000
RPUNMLMLMHKGFAB77DA,平和段,18.58,都市：其他:第二種住宅區,100000,1394,持分移轉,00620000
RPQNMLMLMHKGFAB37DA,下橋子頭段,15.73,都市：其他:第三種住宅區。,10000,16,持分移轉,02210006
RPQNMLMLMHKGFAB37DA,下橋子頭段,1.22,都市：其他:第三種住宅區。,10000,16,持分移轉,02210450
RPOOMLOKNHKGFAB47DA,尚武段,73.00,都市：其他:第二種住宅區,1,1,全筆移轉,02790000
RPXNMLPKNHKGFAB38DA,土庫段,11.85,都市：其他:第二種住宅區,10000,150,持分移轉,00980040
RPTPNLTKLHKGFBB58DA,美和段,24.16,都市：其他:第一之一種住宅區,8,1,持分移轉,02270000
RPXPMLKMMHKGFBB28DA,東峰段,5.84,都市：其他:第三種住宅區。,100000,139,持分移轉,01580000
RPXNMLTJMHKGFBB68DA,文北段,4.71,都市：其他:第二之一種住宅區,100000,213,持分移轉,00680000
RPXNMLTJMHKGFBB68DA,文北段,8.87,都市：其他:第二之一種住宅區,100000,213,持分移轉,00690000
RPSNMLPKNHKGFBB97DA,松竹段,118.00,都市：其他:第二種住宅區,1,1,全筆移轉,07110005
RPTNMLQJNHKGFBB08DA,東信段,12.55,都市：其他:第四種商業區,100000,339,持分移轉,02580000
RPXNMLNKNHKGFBB28DA,美和段,47.90,都市：其他:第一之一種住宅區,50000,527,持分移轉,05720000
RPVNMLOKMHKGFCB18DA,大進段,54.88,都市：其他:第二種住宅區,1000000,18796,持分移轉,06680000
RPSNMLPKMHKGFCB97DA,三塊厝段,14.73,都市：其他:第二種住宅區,100000,614,持分移轉,05640000
RPPNMLLLMHKGFCB37DA,上石碑段,25.17,都市：其他:第三之二種住宅區,100000,474,持分移轉,15110000
RPOOMLTLMHKGFCB18DA,福安段,20.26,都市：其他:第二種住宅區,10000,89,持分移轉,08200000
RPSNMLLJNHKGFCB57DA,春社段,1258.00,都市：其他:農業區,1,1,全筆移轉,07530001
RPTNMLKMMHKGFCB77DA,楓樹段,16.14,都市：其他:第二之二種住宅區,14,1,持分移轉,14620000
RPVNMLTJMHKGFDB68DA,中陽段,41.50,都市：其他:第三種住宅區。,2,1,持分移轉,02600000
RPUNMLQKMHKGFDB38DA,文德段,82.07,都市：其他:住宅區,1,1,全筆移轉,00650000
RPSNMLPKNHKGFCB08DA,惠安段,10.08,都市：其他:第四之一種商業區,100000,379,持分移轉,02440000
RPUNMLPKNHKGFCB28DA,大進段,3.91,都市：其他:第二種住宅區,10000,17,持分移轉,07880000
RPPNMLKMMHKGFDB47DA,墩南段,68.74,都市：其他:住宅區,1,1,全筆移轉,04870000
RPPNMLKMMHKGFDB47DA,墩南段,14.05,都市：其他:住宅區,17323,1405,持分移轉,04870021
RPOOMLMKNHKGFCB47DA,惠順段,19.12,都市：其他:第四之一種商業區,10000,83,持分移轉,01180000
RPROMLTJMHKGFFB58DA,銀聯段,88.00,都市：其他:第四種住宅區,1,1,全筆移轉,06100034
RPTOMLOKNHKGFIB78DA,興祥段,76.79,都市：其他:第三種住宅區。,1,1,全筆移轉,08200000
RPVNMLOKNHKGFHB78DA,弘富段,121.79,都市：其他:第一之二種住宅區,1,1,全筆移轉,00330002
SPQNMLQKNHKGFEB38EA,福德段,5.39,非都市：鄉村區 ; 非都市編定：乙種建築用地,9072,168,持分移轉,05210000
TPQNMLQKNHKGFEB48EA,福德段,3.08,非都市：鄉村區 ; 非都市編定：乙種建築用地,9072,96,持分移轉,05210000
RPQNMLQKNHKGFEB28EA,福德段,9.86,非都市：鄉村區 ; 非都市編定：乙種建築用地,20412,29,持分移轉,05000000
RPUOMLPKNHKGFJB09DA,新福段,103.52,都市：其他:住宅區,1,1,全筆移轉,09950000
RPRNMLPLLHKGFKB68DA,自強段,47.46,非都市：鄉村區 ; 非都市編定：乙種建築用地,3,1,持分移轉,12060000
UPQNMLQKNHKGFEB58EA,福德段,1.61,非都市：鄉村區 ; 非都市編定：乙種建築用地,9072,168,持分移轉,05220000
VPQNMLQKNHKGFEB68EA,福德段,.92,非都市：鄉村區 ; 非都市編定：乙種建築用地,9072,96,持分移轉,05220000
RPPNMLNJMHKGFAB17DA,信義段八小段,2.77,都市：其他:第二種住宅區,10000,58,持分移轉,00050000
WPQNMLQKNHKGFEB78EA,福德段,6.45,非都市：鄉村區 ; 非都市編定：乙種建築用地,9072,672,持分移轉,05220000
RPXPMLRLLHKGFAB68DA,半平厝段,101.00,都市：其他:第二種住宅區,1,1,全筆移轉,20950000
RPPOMLLKMHKGFAB17DA,半平厝段,13.89,都市：其他:第二種住宅區,100000,822,持分移轉,00730000
RPROMLRJNHKGFAB97DA,後壠子段,18.11,都市：其他:第二種住宅區,100000,5100,持分移轉,01780119
RPQQMLOKMHKGFAB77DA,麻園頭段,106.00,都市：其他:第二種住宅區,1,1,全筆移轉,04810000
RPQQMLOKMHKGFAB77DA,麻園頭段,100.00,都市：其他:第二種住宅區,1,1,全筆移轉,04810001
RPQQMLOKMHKGFAB77DA,麻園頭段,100.00,都市：其他:第二種住宅區,1,1,全筆移轉,04810002
RPTNMLQKNHKGFAB08DA,下橋子頭段,4.17,都市：其他:第二種住宅區,100000,606,持分移轉,01450002
RPSPMLLKMHKGFAB57DA,後壠子段,13.35,都市：其他:第三種住宅區。,10000,97,持分移轉,02100052
RPTNMLQKNHKGFAB08DA,下橋子頭段,2.08,都市：其他:第二種住宅區,100000,606,持分移轉,01450009
RPSPMLLKMHKGFAB57DA,後壠子段,2.11,都市：其他:第二種住宅區,10000,97,持分移轉,02100180
RPTNMLQKNHKGFAB08DA,下橋子頭段,17.10,都市：其他:第二種住宅區,100000,606,持分移轉,01450012
RPTNMLQKNHKGFAB08DA,下橋子頭段,.62,都市：其他:第二種住宅區,100000,606,持分移轉,01450027
RPTNMLQKNHKGFAB08DA,下橋子頭段,.30,都市：其他:第二種住宅區,100000,606,持分移轉,01460003
RPXSMLKLLHKGFBB38DA,水湳段,10.58,都市：其他:第二種住宅區,10000,415,持分移轉,14080000
RPWOMLQKMHKGFBB48DA,陳平段,40.00,都市：其他:第二種住宅區,409,40,持分移轉,02880000
RPWPMLLJMHKGFBB97DA,新賴厝二段,4.86,都市：其他:第二種住宅區,10000,23,持分移轉,09970000
RPXOMLSJMHKGFBB68DA,文正段,21.73,都市：其他:第一種商業區,100000,2145,持分移轉,00270015
RPUPMLTJMHKGFBB58DA,東新段,3.57,都市：其他:第二種住宅區,100000,200,持分移轉,01100000
RPPNMLOJNHKGFBB47DA,仁平段,37.92,都市：其他:第一之一種住宅區,10000,91,持分移轉,01320000
RPVOMLNLMHKGFBB18DA,建功段,26.38,都市：其他:第二種住宅區,100000,378,持分移轉,08490000
RPSOMLOKNHKGFBB97DA,碧柳段,19.43,都市：其他:第二之一種住宅區,100000,372,持分移轉,01750000
RPQOMLSKMHKGFBB08DA,東新段,13.45,都市：其他:第二種住宅區,10000,427,持分移轉,01060000
RPQOMLSKMHKGFBB08DA,東新段,11.96,都市：其他:第二種住宅區,10000,427,持分移轉,01060001
RPPOMLPKNHKGFBB77DA,東新段,4.17,都市：其他:第二種住宅區,50000,103,持分移轉,01530000
RPQPMLPKNHKGFBB97DA,太和段,18.24,都市：其他:第二種住宅區,100000,555,持分移轉,00620000
RPWNMLQKLHKGFCB38DA,何厝段,15.45,都市：其他:第三之二種住宅區,10000,124,持分移轉,02610002
RPXOMLMLMHKGFCB38DA,南屯段,3.71,都市：其他:第二種住宅區,10000,265,持分移轉,02580001
RPOPMLKMMHKGFCB47DA,樂田段,1977.11,都市：其他:第一之一種住宅區,1,1,全筆移轉,02740000
RPXNMLSJMHKGFCB68DA,三塊厝段,14.12,都市：其他:第二種住宅區,100000,612,持分移轉,09820000
RPXOMLMLMHKGFCB38DA,三塊厝段,88.00,都市：其他:第二種住宅區,1,1,全筆移轉,11810007
RPWNMLMLMHKGFCB18DA,國安段,36.60,都市：其他:第六種住宅區,10000000000,11911832,持分移轉,06010000
RPQNMLPLLHKGFDB87DA,義里段,195.93,都市：其他:乙種工業區,1,1,全筆移轉,09980000
RPPPMLSJNHKGFCB18DA,台安段,956.14,都市：其他:農業區,1,1,全筆移轉,00900001
RPTOMLPKNHKGFDB38DA,新興段,56.10,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,07330000
RPTOMLPKNHKGFDB38DA,新興段,56.45,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,07340000
RPRNMLQKNHKGFCB08DA,國安段,33.41,都市：其他:第六種住宅區,10000,74,持分移轉,00120016
RPSNMLRLLHKGFDB28DA,圳前段,81.98,都市：其他:第一之一種住宅區,1,1,全筆移轉,02240000
RPRNMLPLLHKGFDB97DA,豐原段,19.04,都市：其他:第二種商業區,10000,246,持分移轉,00270000
RPPNMLMLMHKGFEB67DA,和平段,13.64,都市：其他:住宅區,14,1,持分移轉,01300009
RPPNMLMLMHKGFEB67DA,和平段,178.00,都市：其他:住宅區,1,1,全筆移轉,01300017
RPTNMLMLMHKGFDB97DA,陽明段,18.85,都市：其他:第三種住宅區。,20000,210,持分移轉,05690000
RPTRMLRJMHKGFFB88DA,興安西段,20.57,都市：其他:第四種住宅區,10000,45,持分移轉,00880000
RPQRMLRKMHKGFFB68DA,銀聯段,36.39,都市：其他:第四種住宅區,100000,4498,持分移轉,17300000
RPRNMLSLMHKGFGB68DA,新安段,141.19,都市：其他:住宅區,1,1,全筆移轉,04260000
RPRNMLTKNHKGFGB78DA,延平段,32.22,都市：其他:住宅區,1,1,全筆移轉,07400000
RPRNMLTKNHKGFGB78DA,延平段,4.70,都市：其他:住宅區,1,1,全筆移轉,07410000
RPWNMLKMMHKGFFB38DA,三鹿段,18.98,都市：其他:第二種商業區,100000,395,持分移轉,00350000
RPWNMLTKNHKGFFB56DA,銀聯段,91.00,都市：其他:第四種住宅區,1,1,全筆移轉,07290021
RPQNMLSKNHKGFFB48DA,國昌段,15.08,都市：其他:第二種住宅區,12,1,持分移轉,13550000
RPQNMLSKNHKGFFB48DA,國昌段,32.48,都市：其他:第二種住宅區,4,1,持分移轉,13550024
RPXNMLLKMHKGFHB58DA,僑興段,27.15,都市：其他:住宅區,100000,348,持分移轉,00150000
RPUOMLNLMHKGFIB78DA,新仁段,88.00,都市：其他:住宅區,1,1,全筆移轉,09260001
RPOOMLKMMHKGFJB08DA,溪洲段,93.79,,1,1,全筆移轉,17740004
RPROMLSJNHKGFIB88DA,新長壽段,44.79,都市：其他:第二種住宅區,100000,1285,持分移轉,01020000
RPQNMLQKNHKGFAB87EA,中華段四小段,8.45,都市：其他:第二種商業區,10000,483,持分移轉,00030017
RPPNMLQKNHKGFAB77EA,後壠子段,3.60,都市：其他:第二種住宅區,100000,413,持分移轉,02350184
RPUNMLNKNHKGFKB88DA,龍崗段,1.70,都市：其他:第四種住宅區,10000,158,持分移轉,10510000
RPUNMLNKNHKGFKB88DA,龍崗段,72.36,都市：其他:第四種住宅區,1,1,全筆移轉,10520000
RPUNMLNKNHKGFKB88DA,龍崗段,3.91,都市：其他:第四種住宅區,10000,136,持分移轉,10680000
RPUNMLNKNHKGFKB88DA,龍崗段,.12,都市：其他:第四種住宅區,10000,136,持分移轉,10690000
RPRPMLPKNHKGFJB88DA,平欣段,16.64,都市：其他:商業區,100000,1112,持分移轉,07170000
RPVNMLRLLHKGFAB28DA,樹子腳段,15.40,都市：其他:第三種住宅區。,10000,66,持分移轉,17020000
RPVNMLRLLHKGFAB28DA,樹子腳段,13.29,都市：其他:第二種住宅區,10000,66,持分移轉,17040000
RPTPMLMKLHKGFAB67DA,旱新段,11.09,都市：其他:第二之一種商業區,300000,661,持分移轉,08090000
RPSNMLTLLHKGFAB18DA,後壠子段,33.30,都市：其他:第二種住宅區,1000,181,持分移轉,02860155
RPPNMLKKMHKGFAB96DA,樹子腳段,20.89,都市：其他:第三種住宅區。,10000,211,持分移轉,17470000
RPRTMLMLMHKGFAB08DA,萬安段九小段,11.97,都市：其他:第二種住宅區,100000,277,持分移轉,00070004
RPRNMLSKMHKGFAB97DA,麻園頭段,16.67,都市：其他:第三種住宅區。,1000000,3166,持分移轉,01320000
RPUNMLPKMHKGFAB97DA,樹子腳段,15.40,都市：其他:第三種住宅區。,10000,61,持分移轉,00230000
RPRNMLSJNHKGFAB97DA,旱平段,75.48,都市：其他:第一種住宅區,1,1,全筆移轉,05610000
RPRPMLLKMHKGFAB47DA,大益段,21.65,都市：其他:第二種住宅區,100000,3458,持分移轉,08200000
RPUNMLTKNHKGFAB48DA,東勢子段,24.87,都市：其他:第二種住宅區,10000,418,持分移轉,00930027
RPPPMLRJLHKGFBB77DA,賴厝廍段,28.65,都市：其他:第二種住宅區,10000,175,持分移轉,01460009
RPXNMLQKNHKGFAB48DA,公館段,10.16,都市：其他:第一種商業區,100000,948,持分移轉,01580076
RPSUMLQKMHKGFBB68DA,同榮段,20.70,都市：其他:第二種住宅區,10000,120,持分移轉,24090016
RPXNMLQKNHKGFAB48DA,公館段,6.01,都市：其他:第一種商業區,100000,948,持分移轉,01580119
RPXNMLQKNHKGFAB48DA,公館段,6.65,都市：其他:第一種商業區,100000,948,持分移轉,01580120
RPPPMLMJMHKGFBB37DA,水源段,.16,都市：其他:第二種住宅區,9096000000,8017711,持分移轉,02300077
RPPPMLMJMHKGFBB37DA,水源段,9.58,都市：其他:第二種住宅區,9096000000,8017711,持分移轉,02310000
RPWOMLQKNHKGFBB58DA,仁和段,3.66,都市：其他:第一種商業區,10000,27,持分移轉,05130000
RPPPMLMJMHKGFBB37DA,水源段,.02,都市：其他:第二種住宅區,100000,89,持分移轉,02320001
RPPPMLMJMHKGFBB37DA,錦村段,11.97,都市：其他:第二種住宅區,9096000000,8017711,持分移轉,02840000
RPPPMLMJMHKGFBB37DA,錦村段,.05,都市：其他:第二種住宅區,9096000000,8017711,持分移轉,02840003
RPWOMLQKNHKGFBB58DA,仁和段,5.90,都市：其他:第一種商業區,10000,27,持分移轉,05240000
RPPPMLMJMHKGFBB37DA,錦村段,1.37,都市：其他:第二種住宅區,9096000000,8017711,持分移轉,02840004
RPPPMLMJMHKGFBB37DA,錦村段,.02,都市：其他:第三種住宅區。,9096000000,8017711,持分移轉,02840007
RPPPMLMJMHKGFBB37DA,錦村段,.01,都市：其他:道路用地,45480,40,持分移轉,02840008
RPPPMLMJMHKGFBB37DA,錦村段,.00,都市：其他:道路用地,45480,40,持分移轉,02840009
RPWOMLQKNHKGFBB58DA,仁和段,2.45,都市：其他:第一種商業區,10000,27,持分移轉,05260000
RPWOMLQKNHKGFBB58DA,仁和段,3.55,都市：其他:第一種商業區,10000,27,持分移轉,05280000
RPOQMLPKMHKGFBB77DA,太祥段,21.79,都市：其他:第三種住宅區。,100000,1308,持分移轉,01090000
RPOQMLPKMHKGFBB77DA,太祥段,.83,都市：其他:第一種住宅區,100000,1308,持分移轉,01090001
