編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPXOMLMJNHIFFGL66CA,螺潭段,491.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03680003
RPTOMLMJNHIFFGL88CA,大衛段,34.45,都市：住,8,1,持分移轉,03540000
RPTOMLMJNHIFFGL88CA,大衛段,34.45,都市：住,8,1,持分移轉,03540000
RPTOMLMJNHIFFGL88CA,大衛段,68.90,都市：住,4,1,持分移轉,03540000
RPUNMLNJNHIFFGL98CA,學田段,61.50,都市：農,6,1,持分移轉,00410009
RPOPMLMJNHIFFGL48CA,溪南西段,968.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08060000
RPTNMLKMNHIFFCL48CA,北勢坑段北勢坑小段,59.84,都市：住,10000,374,持分移轉,04370001
RPVNMLNJNHIFFGL09CA,學田段,14.58,都市：農,336,35,持分移轉,00410007
RPVNMLNJNHIFFGL09CA,學田段,123.00,都市：農,3,1,持分移轉,00410009
RPWNMLOJNHIFFGL66CA,自立段,180.69,都市：其他:道路用地,5,4,持分移轉,06130000
RPXNMLNJNHIFFGL66CA,學田段,7.29,都市：農,672,35,持分移轉,00410007
RPQNMLSJNHIFFGL09CA,大峰段,17.22,都市：住,10000,101,持分移轉,07390000
RPPNMLOJNHIFFGL58CA,峰西段,23.23,都市：住,10000,179,持分移轉,07290000
RPQOMLKKNHIFFGL48CA,喀哩段,80.00,都市：住,1,1,全筆移轉,08290009
RPQOMLKKNHIFFGL48CA,喀哩段,89.00,都市：住,1,1,全筆移轉,08290010
RPUOMLOLNHIFFGL76CA,大圳頭段,31.03,非都市：特定農業區 ; 非都市編定：農牧用地,14,1,持分移轉,08360000
RPXNMLNKNHIFFGL76CA,重建段,262.00,都市：農,2,1,持分移轉,02480000
RPXNMLNKNHIFFGL76CA,重建段,543.00,都市：農,2,1,持分移轉,02490000
RPWNMLRKNHIFFGL07CA,喀哩段,75.00,都市：其他:鄉村區,1,1,全筆移轉,08290014
RPWNMLRKNHIFFGL07CA,喀哩段,82.00,都市：其他:鄉村區,1,1,全筆移轉,08290015
RPWNMLRKNHIFFGL07CA,喀哩段,16.22,都市：其他:鄉村區,18,2,持分移轉,08290020
RPOOMLMJNHIFFFL28CA,甘潭段,12.31,都市：住,10000,69,持分移轉,04670000
RPOPMLLMNHIFFCL28CA,南勢坑段南勢坑小段,44.00,都市：其他:,1,1,全筆移轉,05540001
RPROMLOLNHIFFCL68CA,自治段,12.03,都市：住,10000,67,持分移轉,04030000
RPROMLOLNHIFFCL68CA,自治段,.06,都市：住,10000,67,持分移轉,04030004
RPRTMLQKNHIFFCB28CA,豐功段,25.72,都市：商,100000,1274,持分移轉,01580000
RPTNMLQLNHIFFCB97CA,黎明段,15.16,都市：住,100000,202,持分移轉,02550000
RPOOMLQLNHIFFCB57CA,國安段,12.69,都市：住,10000,24,持分移轉,05930489
RPUNMLTLNHIFFGL17CA,三民段,120.08,都市：住,1,1,全筆移轉,13640004
RPQOMLTLNHIFFGL86CA,三民段,157.57,都市：住,1,1,全筆移轉,13640006
RPXNMLTLNHIFFGL47CA,三民段,120.28,都市：住,1,1,全筆移轉,13640003
RPTNMLNJNHIFFHL98CA,中山段,110.38,都市：住,1,1,全筆移轉,01300000
RPTNMLLJNHIFFHL78CA,頭汴坑段,2004.22,非都市：山坡地保育區 ; 非都市編定：農牧用地,16000,464,持分移轉,01960006
RPTNMLQJNHIFFHL66CA,興隆段,93.94,都市：農,10000,727,持分移轉,09890000
RPTNMLQJNHIFFHL66CA,興隆段,703.81,都市：農,1,1,全筆移轉,09890011
RPSNMLNJNHIFFHL88CA,永隆段,83.44,都市：住,1,1,全筆移轉,02200000
RPVOMLRJNHIFFHL07CA,豐中段,117.83,都市：住,1,1,全筆移轉,00350018
RPQOMLQJNHIFFHL09CA,振興段,348.65,都市：住,1,1,全筆移轉,02570000
RPVOMLTJNHIFFHL27CA,育賢段,29.92,都市：住,100000,701,持分移轉,01690000
RPUOMLTJNHIFFHL17CA,育賢段,29.70,都市：住,100000,696,持分移轉,01690000
RPVOMLRLNHIFFGL17CA,日新段,23.44,都市：其他:,14,1,持分移轉,00520028
RPVOMLRLNHIFFGL17CA,日新段,91.60,都市：住,1,1,全筆移轉,00520033
RPOPMLTJNHIFFHL66CA,育賢段,29.92,都市：住,100000,701,持分移轉,01690000
RPQPMLTJNHIFFHL86CA,育賢段,25.43,都市：住,100000,596,持分移轉,01690000
RPUOMLTLNHIFFGL27CA,三民段,60.91,都市：住,2,1,持分移轉,13640005
RPUOMLTLNHIFFGL27CA,三民段,60.91,都市：住,2,1,持分移轉,13640005
RPPOMLTJNHIFFHL66CA,育賢段,25.52,都市：住,100000,598,持分移轉,01690000
SPSOMLTJNHIFFHL07CA,育賢段,23.81,都市：住,100000,558,持分移轉,01690000
RPSOMLTJNHIFFHL96CA,育賢段,27.06,都市：住,100000,634,持分移轉,01690000
RPOOMLTJNHIFFHL56CA,育賢段,23.81,都市：住,100000,558,持分移轉,01690000
RPVNMLNKNHIFFHL66CA,大源段,114.64,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,09630000
RPPOMLSLNHIFFFL56CA,花眉段,17.18,都市：其他:,17,1,持分移轉,00730000
RPPOMLSLNHIFFFL56CA,花眉段,50.00,都市：其他:,1,1,全筆移轉,00730027
RPPOMLSLNHIFFFL56CA,花眉段,3.29,都市：其他:,17,1,持分移轉,00730043
RPRNMLRKNHIFFHL66CA,愛平段,17.68,都市：住,10000,157,持分移轉,02000000
RPSNMLRKNHIFFHL76CA,樹孝段,5.61,都市：住,100000,836,持分移轉,16900000
RPSNMLRKNHIFFHL76CA,樹孝段,.61,都市：住,100000,836,持分移轉,16940000
RPSNMLRKNHIFFHL76CA,樹孝段,8.73,都市：住,100000,836,持分移轉,17010000
RPVNMLRKNHIFFHL07CA,長億段,67.74,都市：住,1,1,全筆移轉,10370000
RPPNMLSKNHIFFHL56CA,溪洲段,107.45,都市：住,1,1,全筆移轉,07940000
RPPNMLSKNHIFFHL56CA,溪洲段,.69,都市：其他:道路用地,1,1,全筆移轉,07950000
RPSNMLKKNHIFFHL68CA,育賢段,25.43,都市：住,100000,596,持分移轉,01690000
RPVNMLKKNHIFFHL98CA,育賢段,29.70,都市：住,100000,696,持分移轉,01690000
RPUNMLKKNHIFFHL88CA,育賢段,23.81,都市：住,100000,558,持分移轉,01690000
RPTNMLKKNHIFFHL78CA,育賢段,25.52,都市：住,100000,598,持分移轉,01690000
RPPNMLOJNHIFFAB07DA,樹子腳段,11.86,都市：商,100000,509,持分移轉,09340000
RPPOMLRKNHIFFAB57DA,城隍段五小段,198.00,都市：住,1,1,全筆移轉,00030000
RPXOMLLJNHIFFBB77DA,北屯段,18.40,都市：住,70,1,持分移轉,00160001
RPXOMLLJNHIFFBB77DA,北屯段,7.24,都市：住,70,1,持分移轉,00180004
RPRQMLLJNHIFFBB37DA,仁德段,23.32,都市：住,100000,541,持分移轉,09500000
RPRNMLMJNHIFFCB27DA,黎明段,63.00,都市：住,1,1,全筆移轉,16290035
RPQNMLMJNHIFFCB17DA,中仁段,11.43,都市：住,10000,115,持分移轉,03470000
RPQRMLOKNHIFFCB87DA,國安段,5.89,都市：住,1000,24,持分移轉,01950002
RPXRMLOKNHIFFCB58DA,何安段,5.13,都市：住,100000,239,持分移轉,09730000
RPSOMLSLNHIFFHL07CA,樹孝段,16.01,都市：住,10000,60,持分移轉,17040000
RPXNMLNJNHIFFAL78DA,月眉段,85.00,都市：農,1,1,全筆移轉,02450004
RPOOMLLLNHIFFAB96DA,旱新段,9.96,都市：商,100000,333,持分移轉,07830000
RPSNMLRJNHIFFBL78DA,東泰段,77.48,都市：其他:乙種建築用地,1,1,全筆移轉,04210000
RPSNMLMJNHIFFFL68DA,聖宮段,15.78,都市：住,10000,83,持分移轉,11690000
RPOOMLKKNHIFFHL38CA,育賢段,23.81,都市：住,100000,558,持分移轉,01690000
RPWNMLKKNHIFFHL09CA,育賢段,23.81,都市：住,100000,558,持分移轉,01690000
RPTNMLSJNHIFFGL86DA,大元段,20.89,都市：住,10000,230,持分移轉,05680000
RPUQMLRJNHIFFCB38DA,順和段,6.22,都市：住,10000,80,持分移轉,01420000
RPXNMLKKNHIFFHL56CA,育賢段,23.81,都市：住,100000,558,持分移轉,01690000
RPPOMLNKNHIFFHL88DA,東平段,98.55,都市：住,1,1,全筆移轉,02100000
RPPOMLNKNHIFFHL88DA,東平段,12.67,都市：住,13920,1267,持分移轉,02120000
RPQNMLNJNHIFFHL78DA,頭汴坑段,2010.00,都市：其他:山坡地保育區，林業用地,1,1,全筆移轉,43360003
RPVNMLNJNHIFFHL66DA,頭汴坑段,1298.00,都市：其他:山坡地保育區，林業用地,2308,1298,持分移轉,43360005
RPRPMLTJNHIFFHL07DA,溪洲段,12.95,都市：住,1,1,全筆移轉,09340000
RPRPMLTJNHIFFHL07DA,溪洲段,78.64,都市：住,1,1,全筆移轉,09350000
RPPNMLNJNHIFFHL68DA,頭汴坑段,1005.00,都市：其他:山坡地保育區，林業用地,2,1,持分移轉,43360001
RPSNMLPJOHIFFHL76EA,新德隆段,132.23,都市：其他:,1,1,全筆移轉,02600000
RPWNMLNJNHIFFHL76DA,頭汴坑段,1005.00,都市：其他:山坡地保育區，林業用地,2,1,持分移轉,43360002
RPWNMLRJNHIFFHL17DA,仁平段,92.00,都市：住,1,1,全筆移轉,02350000
RPQNMLKKNHIFFGL48DA,蘆竹湳段,92.55,都市：住,4320,171,持分移轉,00260000
RPQNMLKKNHIFFGL48DA,蘆竹湳段,94.33,都市：住,4320,171,持分移轉,00260001
RPQNMLKKNHIFFGL48DA,蘆竹湳段,101.21,都市：住,4320,171,持分移轉,00260002
RPQNMLKKNHIFFGL48DA,蘆竹湳段,30.95,都市：住,4320,171,持分移轉,00260003
RPQNMLKKNHIFFGL48DA,蘆竹湳段,7.24,都市：其他:,4320,171,持分移轉,00260004
RPQNMLKKNHIFFGL48DA,蘆竹湳段,.16,都市：住,4320,171,持分移轉,00260005
RPQNMLKKNHIFFGL48DA,蘆竹湳段,19.08,都市：其他:,4320,171,持分移轉,00260006
RPQNMLKKNHIFFGL48DA,蘆竹湳段,1.94,都市：其他:,4320,171,持分移轉,00260007
RPQNMLQJNHIFFFL88DA,上楓段,11.58,都市：住,113700,1158,持分移轉,13620000
RPVPMLRLNHIFFAB38DA,中墩段二小段,12.02,都市：住,53700,1202,持分移轉,00140000
RPSOMLMJNHIFFCL48DA,文化段,84.00,都市：住,1,1,全筆移轉,01110000
RPROMLSJNHIFFCL98DA,龍目井段水裡社小段,356.00,都市：住,1,1,全筆移轉,03810010
RPSOMLNKNHIFFCL68DA,沙鹿段斗抵小段,33.00,都市：其他:道路用地。,6,2,持分移轉,02930008
RPTQMLMJNHIFFCB77DA,廣安段,68.70,都市：農,6,1,持分移轉,04840002
RPUQMLMJNHIFFCB87DA,廣安段,525.62,都市：農,1,1,全筆移轉,04840004
RPPQMLPKNHIFFCL78DA,瑞井段,1030.10,都市：其他:一般農業區農牧用地,12,1,持分移轉,12420000
RPPSMLNKNHIFFCB77DA,大新段,25.40,都市：住,10000,68,持分移轉,03200000
RPRNMLOJNHIFFAB27DA,後?子段,10.50,都市：其他:1.第二種商業區2.第二種住宅區,10000,62,持分移轉,01480003
RPRNMLOJNHIFFAB27DA,後?子段,7.88,都市：商,10000,62,持分移轉,01480096
RPRNMLOJNHIFFAB27DA,後?子段,.02,都市：商,10000,62,持分移轉,01490006
RPSQMLRJNHIFFAB97DA,萬安段九小段,.01,都市：住,100000,2,持分移轉,00080011
RPSQMLRJNHIFFAB97DA,頂橋子頭段,.04,都市：住,100000,2,持分移轉,03680000
RPSQMLRJNHIFFAB97DA,頂橋子頭段,2.47,都市：住,10000,33,持分移轉,03680092
RPSQMLRJNHIFFAB97DA,信義段九小段,13.08,都市：住,10000,33,持分移轉,00090000
RPSQMLRJNHIFFAB97DA,信義段九小段,.00,都市：住,100000,2,持分移轉,00090004
RPSPMLOJNHIFFCB77DA,上石碑段,2.82,都市：住,10000,8,持分移轉,13010000
RPWNMLRKNHIFFHL17CA,永隆段,57.59,都市：其他:鄉村區,1,1,全筆移轉,04850000
RPXNMLRKNHIFFHL27CA,仁平段,107.00,都市：住,1,1,全筆移轉,08080014
RPUNMLOKNHIFFHL66CA,永新段,82.36,都市：工,1,1,全筆移轉,09510000
RPUNMLNKNHIFFHL56CA,愛平段,11.99,都市：住,100000,410,持分移轉,02960000
RPVNMLKLNHIFFCB67DA,順和段,100.15,都市：住,1,1,全筆移轉,02530000
RPXOMLTKNHIFFCB78DA,國安段,5.24,都市：住,10000,35,持分移轉,01950000
RPXNMLNJNHIFFHL76CA,溪洲段,132.94,都市：其他:道路用地,1,1,全筆移轉,14340000
RPOOMLNJNHIFFHL58CA,欣欣段,36.00,都市：其他:道路用地,1,1,全筆移轉,10490000
RPQOMLQKNHIFFHL56CA,瑞欣段,99.00,都市：工,1,1,全筆移轉,02890000
RPXNMLQKNHIFFHL17CA,新光段,90.11,都市：住,1,1,全筆移轉,01550000
RPQOMLNJNHIFFHL78CA,番子路段,151.31,都市：其他:道路用地,1167,327,持分移轉,00300078
RPQOMLNJNHIFFHL78CA,樹孝段,124.09,都市：其他:道路用地,10000,3654,持分移轉,17030000
RPPNMLQJNHIFFHL88CA,光華段,17.17,都市：住,1,1,全筆移轉,04510000
RPPNMLQJNHIFFHL88CA,光華段,24.70,都市：住,1,1,全筆移轉,04520000
RPPOMLNJNHIFFHL68CA,振興段,62.06,都市：其他:道路用地,1,1,全筆移轉,08210000
RPPOMLNJNHIFFHL68CA,新光段,61.31,都市：其他:道路用地,1,1,全筆移轉,09000000
RPPOMLNJNHIFFHL68CA,新光段,20.52,都市：其他:道路用地,1,1,全筆移轉,09010000
RPPQMLOKNHIFFBB57DA,東山段,53.94,都市：住,10000,200,持分移轉,00450000
RPQNMLPLNHIFFGL98CA,南湖段,41.07,都市：商,1,1,全筆移轉,13780001
RPWOMLMLNHIFFGL76CA,九德段,19.26,都市：住,10000,95,持分移轉,04970000
RPPNMLSKNHIFFGL09CA,霧峰段北溝小段,2521.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,00013549
RPPNMLMLNHIFFGL58CA,益民段,76.58,都市：住,1,1,全筆移轉,01350000
RPTOMLKKNHIFFGL78CA,大里段,12.85,都市：住,10000,220,持分移轉,16420000
RPWOMLNKNHIFFGL76CA,大忠段,14.77,都市：住,1000000,3285,持分移轉,00620000
RPPNMLNKNHIFFGL58CA,立新段,24.12,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,80,持分移轉,11990000
RPQPMLRJNHIFFGL56CA,崇光段,15.49,都市：商,10000,310,持分移轉,11740000
RPQOMLRLNHIFFAL78DA,后里段,3870.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03790003
RPRNMLLKNHIFFGL58CA,崇光段,14.75,都市：商,10000,38,持分移轉,11630000
RPVOMLKKNHIFFGL98CA,吉峰段,70.99,都市：其他:鄉村區,1,1,全筆移轉,03110000
RPSNMLOJNHIFFGL88CA,頭前厝段,734.00,都市：其他:道路用地公共設施保留地,1,1,全筆移轉,01120006
RPTNMLKKNHIFFGL68CA,內新段,290.90,非都市：特定農業區 ; 非都市編定：農牧用地,48500,2909,持分移轉,00620000
RPPPMLQJNHIFFGL98CA,仁德段,96.76,都市：住,1,1,全筆移轉,05360000
RPPNMLQJNHIFFGL78CA,五福北段,738.43,都市：農,1,1,全筆移轉,02310000
RPXNMLQJNHIFFGL96CA,天時段,9.44,都市：商,10000,117,持分移轉,04080000
RPXNMLQJNHIFFGL96CA,天時段,16.39,都市：住,10000,117,持分移轉,04120000
RPWNMLNJNHIFFGL56CA,中華段,130.25,都市：住,1,1,全筆移轉,03900000
RPSPMLQJNHIFFGL66CA,益民段,22.19,都市：住,10000,155,持分移轉,03760000
RPVNMLRJNHIFFGL86CA,北里段,1901.00,都市：農,1,1,全筆移轉,02380000
RPPOMLRJNHIFFGL98CA,北里段,1901.00,都市：農,1,1,全筆移轉,02390000
RPVOMLRJNHIFFGL96CA,立仁段,149.82,都市：其他:,1,1,全筆移轉,10610000
RPOOMLRJNHIFFGL88CA,山頂段,134.16,都市：住,3,1,持分移轉,07190000
RPXNMLRJNHIFFGL07CA,南勢東段,4870.09,都市：農,1,1,全筆移轉,10430000
RPOOMLRLNHIFFFL98CA,摘星段,19.06,都市：住,10000,51,持分移轉,12670000
RPUNMLSLNHIFFFL96CA,三和段,514.00,都市：農,1,1,全筆移轉,14540001
RPPNMLSKNHIFFFL98CA,聖宮段,70.23,都市：住,1,1,全筆移轉,09550000
RPVNMLSLNHIFFFL07CA,三和段,47.00,都市：住,1,1,全筆移轉,14530045
RPPOMLRLNHIFFFL09CA,聖宮段,20.86,都市：住,10000,120,持分移轉,11320000
RPTNMLSLNHIFFFL86CA,三和段,1082.00,都市：住,1,1,全筆移轉,14540000
RPQOMLPKNHIFFFL88CA,中興段,225.37,都市：住,1,1,全筆移轉,03470000
RPSNMLRJNHIFFFL09CA,上楓段,589.50,都市：農,2,1,持分移轉,07940002
RPSNMLRJNHIFFFL09CA,上楓段,589.50,都市：農,2,1,持分移轉,07940002
RPTOMLPKNHIFFFL56CA,中興段,100.88,都市：住,1,1,全筆移轉,03470030
RPROMLPKNHIFFFL98CA,中興段,98.15,都市：住,1,1,全筆移轉,03360012
RPROMLPKNHIFFFL98CA,中興段,72.15,都市：住,1,1,全筆移轉,03360014
RPSOMLPKNHIFFFL09CA,中興段,220.56,都市：住,1,1,全筆移轉,03360000
RPSOMLPKNHIFFFL09CA,中興段,26.26,都市：住,1,1,全筆移轉,03360013
RPSOMLPKNHIFFFL09CA,中興段,116.96,都市：住,1,1,全筆移轉,03470024
RPQNMLTJNHIFFEL98CA,東勢段中嵙小段,229.58,非都市：山坡地保育區 ; 非都市編定：農牧用地,12,1,持分移轉,00010004
RPSNMLQJNHIFFEL88CA,埋伏坪社段,463.00,都市：其他:山坡地保育區，暫未編定,6463,463,持分移轉,00180047
RPXNMLOKNHIFFEL66CA,東勢段石角小段,2023.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,14850000
RPPNMLRJNHIFFEL68CA,新伯公段新伯公小段,344.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,1,1,全筆移轉,03400031
RPOOMLOKNHIFFEL48CA,高簡段,121.79,都市：住,1,1,全筆移轉,02720034
RPXNMLRLNHIFFHL37CA,宜欣段,11.66,都市：住,10000,105,持分移轉,11730000
RPOQMLTLNHIFFCL09CA,榔段,69.00,都市：住,1,1,全筆移轉,00450031
RPVQMLMLNHIFFCL09CA,南勢坑段埔子小段,6.08,都市：住,12,1,持分移轉,08530021
RPVQMLMLNHIFFCL09CA,南勢坑段埔子小段,66.00,都市：住,1,1,全筆移轉,08530039
RPVQMLMLNHIFFCL09CA,南勢坑段埔子小段,5.90,都市：住,10,1,持分移轉,08530045
RPOOMLLLNHIFFCL08CA,梧棲段,115.00,都市：住,1,1,全筆移轉,32560000
RPROMLRKNHIFFCL88CA,社腳段社腳小段,93.00,都市：住,1,1,全筆移轉,01650013
RPROMLRKNHIFFCL88CA,社腳段社腳小段,36.00,都市：住,1,1,全筆移轉,01650018
RPUOMLKKNHIFFCL48CA,梧棲段,10.79,都市：商,10000,252,持分移轉,28300002
RPQNMLOLNHIFFHL98CA,溪洲段,15.99,都市：住,10000,192,持分移轉,14320000
RPQNMLOLNHIFFHL98CA,溪洲段,.66,都市：住,10000,192,持分移轉,14320001
RPQNMLOLNHIFFHL98CA,溪洲段,1.51,都市：住,10000,192,持分移轉,14330000
RPSNMLTKNHIFFCL09CA,王田段,277.16,都市：農,45,8,持分移轉,00210001
RPVPMLNLNHIFFGL86CA,光正段,19.99,非都市：特定農業區 ; 非都市編定：甲種建築用地,403,1,持分移轉,05410000
RPQOMLQKNHIFFCL68CA,南勢坑段埔子小段,71.00,都市：住,1,1,全筆移轉,04930031
RPVPMLNLNHIFFGL86CA,光正段,49.14,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,06260000
RPQOMLQKNHIFFCL68CA,南勢坑段埔子小段,9.94,都市：住,18,1,持分移轉,04930005
RPTRMLKMNHIFFBB87DA,錦村段,80.00,都市：住,1,1,全筆移轉,00060043
RPSNMLSJNHIFFCL88CA,沙鹿段斗抵小段,9.00,都市：住,1,1,全筆移轉,03360016
RPSOMLRJNHIFFCL88CA,朝后段,373.02,都市：工,10000000,4230600,持分移轉,07290000
RPTOMLRJNHIFFCL98CA,朝后段,14.54,都市：工,1,1,全筆移轉,07410002
RPUPMLSJNHIFFCL66CA,北勢坑段六路厝小段,192.00,都市：住,1,1,全筆移轉,02460042
RPUPMLSJNHIFFCL66CA,北勢坑段六路厝小段,39.00,都市：住,1,1,全筆移轉,02460043
RPVNMLRJNHIFFCL09CA,藝術段,43.49,都市：,1000,346,持分移轉,06800000
RPUOMLRJNHIFFCL09CA,朝后段,29.71,都市：工,1,1,全筆移轉,07440001
RPROMLRJNHIFFCL78CA,梧棲段,26.77,都市：住,10000,169,持分移轉,29470000
RPVOMLRJNHIFFCL56CA,朝后段,233.71,都市：工,1,1,全筆移轉,07310000
RPVOMLRJNHIFFCL56CA,朝后段,6.23,都市：工,1000000,55883,持分移轉,07400000
RPVOMLRJNHIFFCL56CA,朝后段,17.52,都市：工,1000000,55883,持分移轉,07470000
RPVOMLRJNHIFFCL56CA,朝后段,1.05,都市：工,1000000,55883,持分移轉,07480000
RPXNMLPKNHIFFCL56CA,南勢坑段埔子小段,99.00,都市：,1,1,全筆移轉,02230005
RPXNMLPKNHIFFCL56CA,南勢坑段埔子小段,22.80,都市：住,1000,100,持分移轉,02230000
RPWSMLNJNHIFFCL66CA,三民段,311.00,都市：住,1,1,全筆移轉,15340000
RPWRMLNJNHIFFCL56CA,新興段,196.07,都市：住,1,1,全筆移轉,06620000
RPTSMLNJNHIFFCL98CA,忠和段,1843.00,都市：工,1,1,全筆移轉,04720000
RPVOMLQJNHIFFCL09CA,海風段,240.19,都市：農,1,1,全筆移轉,05760000
RPQNMLNJNHIFFCL18CA,西建段,90.01,都市：住,1,1,全筆移轉,06060011
RPUNMLQJNHIFFCL88CA,龍津段,2000.00,都市：工,1,1,全筆移轉,07890000
RPUNMLQJNHIFFCL88CA,龍津段,2550.00,都市：工,1,1,全筆移轉,07900000
RPQRMLNJNHIFFCL58CA,楊厝段,91.66,都市：農,180,12,持分移轉,02980000
RPQRMLNJNHIFFCL58CA,楊厝段,169.20,都市：農,8220,1044,持分移轉,02990000
RPUNMLKMNHIFFBL48CA,朝陽段,86.00,都市：商,1,1,全筆移轉,06400000
RPSNMLNKNHIFFAL28CA,福興段,162.34,都市：農,182,56,持分移轉,01620001
RPRNMLMJNHIFFBL08CA,新磁段,1429.98,都市：其他:,1,1,全筆移轉,02850000
RPTNMLKKNHIFFAL08CA,下南坑段,3930.00,都市：,1,1,全筆移轉,07820008
RPXNMLKKNHIFFAL48CA,圳堵段,33.00,都市：農,1,1,全筆移轉,02770011
RPXNMLKKNHIFFAL48CA,圳堵段,12.00,都市：其他:,1,1,全筆移轉,02770022
RPOOMLKKNHIFFAL67CA,圳堵段,102.00,非都市：特定農業區 ; 非都市編定：農牧用地,2457,102,持分移轉,01550030
RPQNMLKKNHIFFAL77CA,圳寮段,41.00,非都市：山坡地保育區 ; 非都市編定：林業用地,2,1,持分移轉,00470053
RPRNMLSJNHIFFAL58CA,新庄子段,179.00,都市：其他:,1,1,全筆移轉,00400001
RPRNMLSJNHIFFAL58CA,新庄子段,286.00,都市：其他:,1,1,全筆移轉,00400002
RPXNMLRJNHIFFAL09CA,福興段,18.98,都市：農,420,17,持分移轉,01620003
RPXNMLRJNHIFFAL09CA,福興段,45.65,都市：農,1092,52,持分移轉,01620004
RPXNMLRJNHIFFAL09CA,福興段,177.96,都市：農,1,1,全筆移轉,01620016
RPXNMLRJNHIFFAL09CA,福興段,205.09,都市：農,1,1,全筆移轉,01620017
RPVNMLRJNHIFFAL88CA,豐東段,98.27,都市：住,1,1,全筆移轉,06000000
RPTOMLQJNHIFFAL68CA,民富段,33.80,都市：住,4,1,持分移轉,14270016
RPTOMLQJNHIFFAL68CA,民富段,73.29,都市：住,1,1,全筆移轉,14270021
RPTOMLQJNHIFFAL68CA,民富段,3.44,都市：住,1,1,全筆移轉,14270022
RPPOMLQLNHIFFCB67CA,上石碑段,10.21,都市：住,100000,224,持分移轉,17730000
RPWNMLQLNHIFFCB28CA,中正段,8.13,都市：住,100000,202,持分移轉,01550000
RPRQMLLLNHIFFCB57CA,信安段,94.95,都市：住,1,1,全筆移轉,07910006
RPRQMLLLNHIFFCB57CA,信安段,57.25,都市：住,10000,832,持分移轉,07910013
RPROMLKMNHIFFCL38CA,公館段,2390.00,都市：農,1,1,全筆移轉,04760005
RPOQMLLLNHIFFCB27CA,惠禮段,20.62,都市：住,100000,1386,持分移轉,01520001
RPWQMLKLNHIFFCB97CA,中和段,29.14,都市：住,10000,175,持分移轉,03500000
RPUNMLKLNHIFFCB47CA,惠民段,10.82,都市：其他:第六種新市政中心專用區,100000,370,持分移轉,01090000
RPRPMLQKNHIFFCB87CA,上石碑段,2.07,都市：其他:,729000,75284,持分移轉,04230000
RPRPMLQKNHIFFCB87CA,上石碑段,6.63,都市：其他:,291600,5240,持分移轉,04240000
RPRPMLQKNHIFFCB87CA,上石碑段,6.67,都市：其他:,3,1,持分移轉,20860004
