編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOPMLMLJIHFFAB66CA,1,16.61,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｃ梯、Ｄ梯、台電配電室Ａ、台電配電室Ｂ、電信室、停車空間、發電機室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｄ水箱、消防幫浦室、污水機房、管理委員會使用空間視廳室、管理委員會使用空間圖書室、管理委員會使用空間健身房、管理委員會使用空間交誼室、管理委員會使用空間大廳、管理委員會使用空間儲藏室、管理委員會使用空間會客室、垃圾收集室、頂蓋型廣場式開放空間、管理委員會使用空間交誼廳、管理委員會使用空間辦公室、排煙室、雨遮等共２９項。,鋼筋混凝土造,100年11月30日,十五層,
RPQNMLRKJIHFFGL68CA,18,122.85,集合住宅,鋼筋混凝土造,83年7月8日,十六層,三層 陽台 花台
RPQNMLRKJIHFFGL68CA,18,46.26,共有部份,鋼筋混凝土造,83年7月8日,十六層,
RPSNMLMJJIHFFHL38CA,19,93.63,集合住宅,鋼筋混凝土造,82年9月9日,十二層,九層 陽台 花台
RPSNMLMJJIHFFHL38CA,19,12.81,避難室、梯間、人行道、水塔、機械室、停車空間,鋼筋混凝土造,82年9月9日,十二層,
RPSNMLMJJIHFFHL38CA,19,6.77,儲藏室、受電室、活動中心,鋼筋混凝土造,82年9月9日,十二層,
RPOOMLPJJIHFFHL38CA,18,21.49,集合住宅,鋼筋混凝土造,83年10月18日,十二層,七層 陽台
RPOOMLRJJIHFFHL58CA,33,86.94,住家用,加強磚造,68年6月10日,二層,一層 二層
RPVNMLSJJIHFFHL66CA,,192.24,人行道、住宅、停車空間、樓梯間,鋼筋混凝土造,101年6月22日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPXNMLSJJIHFFHL86CA,28,116.86,住家用,加強磚造,73年4月19日,二層,
RPWNMLTJJIHFFHL86CA,,164.94,住家用,鋼筋混凝土造,101年8月17日,四層,一層 二層 三層 四層 陽台
RPQNMLQKJIHFFHL68CA,6,158.61,員工住宅、樓梯間、人行道,鋼筋混凝土造,95年5月22日,三層,一層 二層 三層 陽台 騎樓 雨遮 見其他登記事項
RPSNMLQKJIHFFHL88CA,6,156.86,住房、停車空間,鋼筋混凝土造,96年1月11日,五層,一層 二層 三層 四層 五層 陽台 雨遮
RPSNMLQKJIHFFHL88CA,6,.19,電信室,鋼筋混凝土造,96年1月11日,一層,
RPPNMLOLJIHFFHL48CA,14,161.45,店舖、住宅、人行道梯間,鋼筋混凝土造,87年3月21日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPUOMLPJJIHFFAB37DA,10,117.19,集合住宅,鋼筋混凝土造,91年5月10日,十四層,六層 陽台 雨遮
RPUOMLPJJIHFFAB37DA,10,69.87,共用,鋼筋混凝土造,91年5月10日,十四層,
RPWOMLPJJIHFFAB57DA,,49.05,住家用,鋼筋混凝土造,,七層,五層
RPWOMLPJJIHFFAB57DA,36,42.16,住家用,鋼筋混凝土造,65年10月7日,七層,五層
RPWOMLPJJIHFFAB57DA,36,68.13,住家用,鋼筋混凝土造,65年10月7日,七層,五層
RPXNMLRJJIHFFAB77DA,5,99.30,集合住宅,鋼筋混凝土造,97年1月21日,二十二層,二十一層 陽台 雨遮
RPXNMLRJJIHFFAB77DA,5,36.07,共用,鋼筋混凝土造,97年1月21日,二十二層,
RPXNMLRJJIHFFAB77DA,5,5.08,共用,鋼筋混凝土造,97年1月21日,二十二層,
RPXNMLRJJIHFFAB77DA,5,14.81,共用,鋼筋混凝土造,97年1月21日,二十二層,
RPTNMLNKJIHFFAB07DA,1,80.39,集合住宅,鋼筋混凝土造,101年1月4日,十五層,四層 陽台 雨遮
RPTNMLNKJIHFFAB07DA,1,48.76,本共有部分係依使用執照之建築概要表記載項目有：人行道、廣場式開放空間（有頂蓋）、車道、管理中心、機車停車場、梯廳、梯間（排煙室、昇降機間）、垃圾處理室、電表區、台電配電室、門廳、梯間、防空避難室兼停車空間、發電機室、電信室、消防機械室、水箱、機械室、梯間（梯廳、排煙室、昇降機間）、停車空間、清水池等２０項。,鋼筋混凝土造,101年1月4日,十五層,
RPXNMLRLJIHFFCL09CA,18,258.28,住商用,鋼筋混凝土造,83年7月2日,五層,一層 二層 三層 四層 五層 陽台 騎樓 露台 花台 地下層
SPRQMLPKJIHFFCB57CA,3,191.34,住家用,鋼骨鋼筋混凝土造,98年10月19日,二十七層,十層 陽台 雨遮
SPRQMLPKJIHFFCB57CA,3,36.16,本共有部分之項目有緊急昇降機間、排煙室、機電空間、梯廳、陽台等五項,鋼骨鋼筋混凝土造,98年10月19日,二十七層,
SPRQMLPKJIHFFCB57CA,3,21.43,本共有部分之項目有人行道、管委會辦公室、機電空間、緊急昇降機間、排煙室、防災中心、機械室、梯廳、社區門廳、社區監控中心、安全梯間、中繼機房、社區公共設施、機電設備室、樓梯間、儲藏室、水箱、陽台,鋼筋混凝土造、鋼骨鋼筋混凝土造,98年10月19日,二十七層,
SPRQMLPKJIHFFCB57CA,3,92.77,本共有部分之項目有機電空間、電信室、電梯廳、台電配電室、電錶室、停車空間、機電設備室、緊急昇降機間、排煙室、機車停車區、緊急發電機室、蓄水池、消防機械室、停車空間兼防空避難室,鋼筋混凝土造、鋼骨鋼筋混凝土造,98年10月19日,二十七層,
RPWPMLLJJIHFFBB37DA,13,73.41,住家用,鋼筋混凝土造,88年7月13日,十四層,四層 陽台
RPWPMLLJJIHFFBB37DA,13,25.31,共有部份,鋼筋混凝土造,88年7月13日,十四層,
RPWPMLLJJIHFFBB37DA,13,7.35,共有部份,鋼筋混凝土造,88年7月13日,十四層,
RPOOMLNJJIHFFBB66DA,9,82.69,住家用,ＲＣ造,92年12月18日,十三層,七層 陽台
RPOOMLNJJIHFFBB66DA,9,42.64,共有部份,ＲＣ造,92年12月18日,十三層,
RPROMLNJJIHFFBB96DA,16,.10,商業用,鋼筋混凝土造,85年8月28日,二十二層,
RPROMLNJJIHFFBB96DA,16,11.54,共有部份,鋼筋混凝土造,85年8月28日,二十二層,
RPROMLNJJIHFFBB96DA,16,.00,共有部份,鋼筋混凝土造,85年8月28日,二十二層,
RPROMLNJJIHFFBB96DA,16,114.19,住家用,鋼筋混凝土造,85年8月28日,二十二層,十六層 陽台
RPROMLNJJIHFFBB96DA,16,.00,共有部份,鋼筋混凝土造,85年8月28日,二十二層,
RPROMLNJJIHFFBB96DA,16,39.35,共有部份,鋼筋混凝土造,85年8月28日,二十二層,
RPVOMLRJJIHFFBB77DA,15,69.87,住家用,鋼筋混凝土造,86年7月22日,十六層,十五層 陽台 花台
RPVOMLRJJIHFFBB77DA,15,9.49,共有部份,鋼筋混凝土造,86年7月22日,十六層,
RPVOMLRJJIHFFBB77DA,15,11.88,共有部份,鋼筋混凝土造,86年7月22日,十六層,
RPTPMLKLJIHFFGL58CA,21,73.92,集合住宅,鋼筋混凝土造,80年9月27日,七層,二層 陽台 花台
RPTPMLKLJIHFFGL58CA,21,24.71,共有部份,鋼筋混凝土造,80年9月27日,七層,
RPSRMLRJJIHFFBB77DA,19,91.33,住家用,鋼筋混凝土造,82年10月28日,十二層,六層 陽台
RPTNMLOKJIHFFBB27DA,20,145.89,住家用,鋼骨混凝土造,81年11月26日,二十五層,十九層 陽台 花台
RPTNMLOKJIHFFBB27DA,20,53.59,共有部份,鋼骨混凝土造,81年11月26日,二十五層,
RPSNMLLKJIHFFBB86DA,5,105.44,住家用,鋼筋混凝土造,96年11月15日,十四層,四層 陽台 雨遮
RPSNMLLKJIHFFBB86DA,5,22.69,共有部份,鋼筋混凝土造,96年11月15日,十四層,
RPSNMLLKJIHFFBB86DA,5,44.62,共有部份,鋼筋混凝土造,96年11月15日,十四層,
RPOQMLRLJIHFFBB47DA,18,34.40,住家用,鋼筋混凝土造,83年11月3日,十三層,十三層 陽台 花台
RPOQMLRLJIHFFBB47DA,18,65.60,住家用,鋼筋混凝土造,83年11月3日,十三層,十三層 陽台 花台
RPRPMLPJJIHFFCB37DA,18,.10,商業用,鋼筋混凝土造,84年2月25日,十六層,
RPRPMLPJJIHFFCB37DA,18,.00,共有部份,鋼筋混凝土造,84年2月15日,十六層,
RPRPMLPJJIHFFCB37DA,18,.93,共有部份,鋼筋混凝土造,84年2月15日,十六層,
RPRPMLPJJIHFFCB37DA,18,59.49,住家用,鋼筋混凝土造,84年2月15日,十六層,八層 陽台 花台
RPRPMLPJJIHFFCB37DA,18,19.03,共有部份,鋼筋混凝土造,84年2月15日,十六層,
RPRPMLPJJIHFFCB37DA,18,8.29,共有部份,鋼筋混凝土造,84年2月15日,十六層,
RPXPMLPJJIHFFCB97DA,13,64.50,住家用,鋼筋混凝土造,88年11月2日,十四層,十層 陽台 雨遮
RPXPMLPJJIHFFCB97DA,13,21.43,共有部份,鋼筋混凝土造,88年11月2日,十四層,
RPSPMLNLJIHFFCL38CA,1,173.06,住宅、樓梯間,鋼筋混凝土造,100年12月19日,三層,一層 二層 三層 陽台 屋頂突出物
RPROMLRLJIHFFGL98CA,8,136.78,見其他登記事項,見其他登記事項,93年11月23日,一層,
RPUNMLRLJIHFFBB77DA,22,46.11,住商用,鋼筋混凝土造,79年10月24日,十三層,一層 二層 陽台 騎樓 花台
RPUNMLRLJIHFFBB77DA,22,.85,共有部份,鋼筋混凝土造,79年10月24日,十三層,
RPPNMLSJJIHFFBL18DA,17,91.73,住家用,鋼筋混凝土造,84年5月22日,十六層,四層 陽台 露台 花台
RPPNMLSJJIHFFBL18DA,17,18.19,共同使用部分（防空避難室兼停車空間．有頂蓋開放空間．門廳．車道．梯間．機械房．水塔,鋼筋混凝土造,84年5月22日,十六層,
RPSOMLLJJIHFFAL77DA,37,111.72,住商用,加強磚造,65年2月28日,二層,一層 二層 騎樓
RPPNMLRJJIHFFCL18DA,40,108.80,住商用,見其他登記事項,62年1月15日,二層,
RPOOMLTJJIHFFCL38DA,18,87.13,住家用,鋼筋混凝土造,84年4月1日,十二層,五層 陽台 花台
RPOOMLTJJIHFFCL38DA,18,13.12,避難室、停車空間,鋼筋混凝土造,84年4月1日,十二層,
RPOOMLTJJIHFFCL38DA,18,13.66,梯間、走道、機械室、水箱,鋼筋混凝土造,84年4月1日,十二層,
RPOOMLTJJIHFFCL38DA,18,.09,守衛室,鋼筋混凝土造,84年4月1日,十二層,
RPOOMLMJJIHFFCL67DA,24,17.32,住家用,鋼筋混凝土造,77年8月1日,五層,三層 陽台
RPOOMLMJJIHFFCL67DA,24,3.22,走廊,鋼筋混凝土造,77年8月1日,五層,
RPOOMLMJJIHFFCL67DA,24,2.94,突出物、梯間、人行道、避難室,鋼筋混凝土造,77年8月1日,五層,
RPVNMLMJJIHFFGL68DA,1,195.08,住宅、停車空間,鋼筋混凝土造,100年9月26日,四層,一層 二層 三層 四層 陽台
RPVNMLMJJIHFFGL68DA,1,3.16,本共有部分之項目有台電受電室、電信室等二項。,鋼筋混凝土造,100年9月26日,四層,
RPPNMLNJJIHFFGL18DA,20,214.11,店舖、住宅、梯間,鋼筋混凝土造,81年8月20日,三層,一層 二層 三層 陽台 平台 屋頂突出物 花台
RPROMLRJJIHFFGL88DA,21,74.86,集合住宅,鋼筋混凝土造,81年1月25日,八層,二層 陽台
RPROMLRJJIHFFGL88DA,21,9.39,停車空間、避難室,鋼筋混凝土造,81年1月25日,八層,
RPVOMLNKJIHFFHL09DA,,276.19,人行道　店舖　住宅　樓梯間　停車空間,鋼筋混凝土造,101年4月17日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項
RPVNMLQLJIHFFHL76DA,15,86.20,集合住宅,鋼筋混凝土造,86年4月26日,十五層,六層 陽台
RPVNMLQLJIHFFHL76DA,15,31.22,防空避難室、梯間、水箱、停車空間、機械室,鋼筋混凝土造,86年4月26日,十五層,
RPRNMLOKJIHFFGL58DA,39,118.00,住家用,鐵筋加強磚水泥頂,63年2月15日,二層,一層 二層 騎樓
RPSNMLNKJIHFFFL48DA,19,85.30,住家用,鋼筋混凝土造,82年12月13日,七層,七層 陽台 花台
RPSNMLNKJIHFFFL48DA,19,23.39,共有部份,鋼筋混凝土造,82年12月13日,七層,
RPPNMLKMJIHFFFL08DA,19,93.17,住家用,鋼筋混凝土造,82年6月4日,十二層,一層 平台
RPPNMLKMJIHFFFL08DA,19,19.92,共有部份,鋼筋混凝土造,82年6月4日,十二層,
RPVNMLNJJIHFFCB37DA,18,193.06,住商用,鋼筋混凝土造,83年6月14日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 花台
RPVNMLNLJIHFFAL38DA,3,43.42,辦公室,鋼筋混凝土造,99年2月5日,九層,八層 陽台 雨遮
RPVNMLNLJIHFFAL38DA,3,31.20,停車空間兼防空避難室、發電機室、台電變電室、電梯廳、電信機房、污水機房、消防機房、水箱、門廳兼中央管理室、梯廳、機房、樓梯間、機械間、梯間,鋼筋混凝土造,99年2月5日,九層,
RPUNMLPKJIHFFCB57DA,17,124.66,住家用,鋼筋混凝土造,84年11月11日,八層,七層 陽台 花台
RPPTMLPJJIHFFCB57DA,7,17.48,住家用,鋼筋混凝土造,94年12月20日,十層,五層 陽台
RPPTMLPJJIHFFCB57DA,7,4.65,共用,鋼筋混凝土造,94年12月20日,十層,
RPPTMLPJJIHFFCB57DA,7,5.10,共用,鋼筋混凝土造,94年12月20日,十層,
RPTOMLOKJIHFFCB47DA,,88.89,住家用,鋼筋混凝土造,101年5月23日,十一層,五層 陽台 雨遮
RPTOMLOKJIHFFCB47DA,,50.46,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機房、台電配電室、電信機房、機車停車區、廣場式開放空間（頂蓋型）、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室、管理室等十六項。,鋼筋混凝土造,101年5月23日,十一層,
RPTOMLOKJIHFFCB47DA,,19.84,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年5月23日,十一層,
RPXVMLPJJIHFFCB58DA,3,61.90,住家用,鋼筋混凝土造,99年2月1日,十二層,八層 陽台
RPXVMLPJJIHFFCB58DA,3,22.79,本共有部份之項目有：人行道、門廳（Ａ）、外廊（Ａ）、外廊（Ｂ）、公共服務空間、電梯梯間Ａ、緊急昇降機、行動不便者昇降機、Ａ１梯、Ａ２梯、Ａ３梯、車道Ａ、陽台、門廊Ｂ、管理室（管委會使用空間）、廣場式頂蓋型開放空間、沿街步道式頂蓋型開放空間、垃圾處理場、梯廳Ｂ１、開放空間景觀水池、Ｂ１梯、Ｂ２梯、Ｂ３梯、車道Ｂ、緩衝空間、廊道Ａ、排煙室Ａ１電梯梯間、管道室、緊急昇降機、梯廳Ｂ、梯廳兼排煙室、排煙室Ｂ１、廊道Ｂ、電梯梯間排煙室Ａ１、梯間、Ａ１梯、Ａ２梯、Ｂ１梯、Ｂ２梯、機械室、水箱Ａ１、水箱Ａ２、水箱Ｂ１、水箱Ｂ２等四十四項。,鋼筋混凝土造,99年2月1日,十二層,
RPXVMLPJJIHFFCB58DA,3,36.37,本共有部份之項目有：電表室、台電配電室Ａ、防空避難室兼停車空間、發電機室、過濾機房、行動不便者昇降機、Ａ３梯、台電配電室Ｂ、Ｂ３梯、Ｂ４梯、停車空間、電信室、儲藏室、汙水機房、水箱Ａ、機械室、水箱Ｂ、消防機房等十八項。,鋼筋混凝土造,99年2月1日,十二層,
RPWTMLPJJIHFFCB28DA,17,145.09,住商用,鋼筋混凝土造,84年7月12日,五層,一層 二層 三層 四層 屋頂突出物 花台
RPWTMLPJJIHFFCB28DA,17,36.38,共有部份,鋼筋混凝土造,84年7月12日,五層,
RPVPMLPJJIHFFCB77DA,3,136.02,住家用,鋼筋混凝土造,98年5月6日,二十六層,二十四層 陽台 雨遮
RPVPMLPJJIHFFCB77DA,3,66.39,共用,鋼筋混凝土造,98年5月6日,二十六層,
RPVPMLPJJIHFFCB77DA,3,19.94,共用,鋼筋混凝土造,98年5月6日,二十六層,
RPUQMLRLJIHFFBB08DA,9,159.00,店舖，住宅,鋼筋混凝土造,92年11月20日,四層,一層 二層 三層 四層 陽台 雨遮
RPRPMLSJJIHFFBB57DA,23,25.86,住家用,鋼筋混凝土造,78年6月13日,八層,五層 陽台
RPRPMLSJJIHFFBB57DA,23,6.15,共有部份,鋼筋混凝土造,78年6月13日,八層,
RPQNMLQLJIHFFCB37DA,21,94.76,住家用,鋼筋混凝土造,80年8月23日,十四層,六層 陽台 花台
RPQNMLQLJIHFFCB37DA,21,47.25,共有部份,鋼筋混凝土造,80年8月23日,十四層,
RPSRMLNLJIHFFCB67DA,18,107.86,住家用,鋼筋混凝土造,83年9月12日,十三層,三層 陽台
RPVOMLPJJIHFFBB57DA,22,700.68,商業用,鋼筋混凝土造,79年11月30日,十四層,
RPVOMLPJJIHFFBB57DA,22,137.73,共有部份,鋼筋混凝土造,79年11月30日,十四層,
RPVOMLPJJIHFFBB57DA,22,60.85,商業用,鋼筋混凝土造,79年11月30日,十四層,
RPVOMLPJJIHFFBB57DA,22,12.47,共有部份,鋼筋混凝土造,79年11月30日,十四層,
RPOOMLNLJIHFFAB76DA,,55.55,住家用,木造,,一層,
RPQPMLLLJIHFFAB86DA,36,83.03,住家用,鋼筋混凝土造,65年5月25日,四層,二層
RPVNMLTJJIHFFAB77DA,33,72.36,住家用,鋼筋混凝土造,68年10月4日,十一層,十層 陽台
RPWNMLTKJIHFFHL96CA,26,117.28,住宅、梯間、水箱,鋼筋混凝土造,76年3月12日,二層,一層 二層 陽台 平台 見其他登記事項
RPOQMLMKJIHFFAB76DA,6,4.35,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPOOMLSJJIHFFHL68CA,19,107.91,集合住宅,鋼筋混凝土造,82年12月30日,七層,五層 陽台 花台
RPOOMLSJJIHFFHL68CA,19,21.97,共有部份,鋼筋混凝土造,82年12月30日,七層,
RPRNMLTJJIHFFHL98CA,19,212.67,人行道、店鋪、住宅,鋼筋混凝土造,82年12月29日,四層,一層 二層 三層 四層 陽台 騎樓
RPUOMLKKJIHFFBB07DA,19,67.77,住家用,鋼筋混凝土造,82年12月30日,八層,三層 陽台 花台
RPUOMLKKJIHFFBB07DA,19,25.85,共有部份,鋼筋混凝土造,82年12月30日,八層,
RPPOMLOKJIHFFGL38CA,33,59.79,住家用,鋼筋混凝土造,68年4月26日,四層,三層
RPQNMLPKJIHFFGL48CA,17,100.57,集合住宅,鋼筋混凝土造,84年5月9日,十三層,九層 陽台
RPQNMLPKJIHFFGL48CA,17,18.64,辦公室、停車空間,鋼筋混凝土造,84年5月9日,十三層,
RPQNMLPKJIHFFGL48CA,17,15.94,共有部份,鋼筋混凝土造,84年5月9日,十三層,
RPQNMLPKJIHFFGL48CA,17,10.81,共有部份,鋼筋混凝土造,84年5月9日,十三層,
RPQNMLPKJIHFFGL48CA,17,43.83,共有部份,鋼筋混凝土造,84年5月9日,十三層,
RPTOMLMKJIHFFGL58CA,4,152.23,集合住宅,ＲＣ造、鋼骨造,98年1月20日,十三層,十層 陽台
RPTOMLMKJIHFFGL58CA,4,56.00,共有部份,ＲＣ造、鋼骨造,98年1月20日,十三層,
RPWNMLPJJIHFFGL98CA,36,199.70,住商用,加強磚造,65年6月20日,二層,一層 二層 騎樓
RPVOMLRJJIHFFGL56CA,31,92.10,住家用,鋼筋混凝土造,70年5月8日,二層,
RPQOMLLLJIHFFAB66CA,6,137.91,集合住宅,鋼筋混凝土造,95年12月22日,十五層,五層 陽台 雨遮
RPQOMLLLJIHFFAB66CA,6,28.45,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPQOMLLLJIHFFAB66CA,6,71.66,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPROMLQJJIHFFGL68CA,16,3005.69,廠房．梯間,鋼骨造,85年7月30日,三層,一層 二層 三層 陽台 見其他登記事項
RPRQMLPJJIHFFGL78CA,30,136.24,住家用,鋼筋混凝土造,71年11月15日,三層,一層 二層 三層 陽台 平台 露台
RPTNMLMKJIHFFFL38CA,7,298.87,農業設施〈花卉生產用網室〉,鋼骨造,94年12月2日,一層,一層
RPSNMLPJJIHFFFL48CA,,197.56,店舖、住宅、停車空間,鋼筋混凝土造,101年5月30日,四層,一層 二層 三層 四層 陽台 雨遮
RPTQMLTJJIHFFFL66CA,15,47.12,住家用,鋼筋混凝土造,86年5月22日,九層,二層 陽台
RPTQMLTJJIHFFFL66CA,15,29.29,共有部份,鋼筋混凝土造,86年5月22日,九層,
RPTQMLTJJIHFFFL66CA,15,7.25,共有部份,鋼筋混凝土造,86年5月22日,九層,
RPUNMLRJJIHFFFL88CA,,168.67,停車空間、住宅,鋼筋混凝土造,101年4月23日,四層,一層 二層 三層 四層 陽台 雨遮
RPXQMLMKJIHFFBB77DA,4,106.25,住家用,鋼筋混凝土造,97年9月12日,十層,二層 陽台 雨遮
RPXQMLMKJIHFFBB77DA,4,67.15,共有部份,鋼筋混凝土造,97年9月12日,十層,
RPXNMLRJJIHFFFL56CA,,153.49,停車空間、住宅,鋼筋混凝土造,101年4月23日,四層,一層 二層 三層 四層 陽台 雨遮
RPWNMLRJJIHFFFL09CA,,175.78,停車空間、住宅,鋼筋混凝土造,101年4月23日,四層,一層 二層 三層 四層 陽台 雨遮
RPPOMLRJJIHFFFL48CA,,153.63,停車空間、住宅,鋼筋混凝土造,101年4月23日,四層,一層 二層 三層 四層 陽台 雨遮
RPQOMLRJJIHFFFL58CA,,175.60,停車空間、住宅,鋼筋混凝土造,101年4月23日,四層,一層 二層 三層 四層 陽台 雨遮
RPUNMLQJJIHFFFL78CA,19,143.37,住家用,鋼筋混凝土造,82年5月4日,三層,一層 二層 三層 見其他登記事項
RPRNMLRJJIHFFFL58CA,32,77.00,住家用,鋼筋混凝土造,69年12月5日,二層,一層 二層
RPUOMLMLJIHFFCL38CA,37,135.61,住家用,見其他登記事項,64年6月15日,二層,
RPUOMLQKJIHFFCL68CA,19,151.90,住房、店舖、神明廳,鋼筋混凝土造,82年12月25日,四層,一層 二層 三層 四層 陽台
RPXNMLQKJIHFFCL88CA,4,50.26,住家用,鋼筋混凝土造,98年3月3日,七層,五層 陽台 雨遮
RPXNMLQKJIHFFCL88CA,4,9.32,防空避難室、停車空間、台電受電室、消防機械室,鋼筋混凝土造,98年3月3日,七層,
RPXNMLQKJIHFFCL88CA,4,1.70,店舖、機電空間,鋼筋混凝土造,98年3月3日,七層,
RPXNMLQKJIHFFCL88CA,4,13.36,梯間、水箱、机械室,鋼筋混凝土造,98年3月3日,七層,
RPWNMLQLJIHFFCL98DA,7,193.81,人行道、停車空間、店舖、住宅,鋼筋混凝土造,94年10月14日,四層,一層 二層 三層 四層 陽台 騎樓
RPVNMLKKJIHFFCL08CA,36,107.77,住商用,見其他登記事項,65年6月11日,二層,一層 二層 電梯樓梯間
