編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPVRMLQLOHJGFBB88DA,仁和段,3.68,都市：其他:第一種商業區,10000,28,持分移轉,05280000
RPUUNLMKPHJGFBB78DA,仁和段,6.12,都市：其他:第一種商業區,10000,28,持分移轉,05240000
RPUUNLMKPHJGFBB78DA,仁和段,2.54,都市：其他:第一種商業區,10000,28,持分移轉,05260000
RPUUNLMKPHJGFBB78DA,仁和段,3.68,都市：其他:第一種商業區,10000,28,持分移轉,05280000
RPXPMLSLOHJGFFB86DA,鹿寮段,80.00,都市：其他:第四種住宅區,1,1,全筆移轉,09990003
RPQQMLNJQHJGFKB88DA,竹師段,9.40,都市：其他:第四種住宅區,31,1,持分移轉,01240000
RPUQMLQJOHJGFBB48DA,仁和段,3.79,都市：其他:第一種商業區,10000,28,持分移轉,05130000
RPXPMLSLOHJGFFB86DA,鹿寮段,1.00,都市：其他:綠地用地,31,1,持分移轉,09990021
RPXPMLSLOHJGFFB86DA,鹿寮段,1.00,都市：其他:第四種住宅區,100000,513,持分移轉,09990032
RPQQMLNJQHJGFKB88DA,竹師段,.71,都市：其他:第四種住宅區,42,1,持分移轉,01410000
RPUQMLQJOHJGFBB48DA,仁和段,6.12,都市：其他:第一種商業區,10000,28,持分移轉,05240000
RPXPMLSLOHJGFFB86DA,鹿寮段,30.00,都市：其他:第四種住宅區,100000,9709,持分移轉,09990046
RPQQMLNJQHJGFKB88DA,竹師段,32.23,都市：其他:第四種住宅區,10000,753,持分移轉,01430000
RPUQMLQJOHJGFBB48DA,仁和段,2.54,都市：其他:第一種商業區,10000,28,持分移轉,05260000
RPUQMLQJOHJGFBB48DA,仁和段,3.68,都市：其他:第一種商業區,10000,28,持分移轉,05280000
RPVSMLRLOHJGFBB09DA,仁和段,4.61,都市：其他:第一種商業區,10000,34,持分移轉,05130000
RPVSMLRLOHJGFBB09DA,仁和段,7.44,都市：其他:第一種商業區,10000,34,持分移轉,05240000
RPVSMLRLOHJGFBB09DA,仁和段,3.09,都市：其他:第一種商業區,10000,34,持分移轉,05260000
RPVSMLRLOHJGFBB09DA,仁和段,4.46,都市：其他:第一種商業區,10000,34,持分移轉,05280000
RPQNMLOKQHJGFHB48DA,花眉庄段,17.55,都市：其他:農業區,22,2,持分移轉,11370000
RPQNMLOKQHJGFHB48DA,花眉庄段,1.63,都市：其他:農業區,22,2,持分移轉,11370001
RPQNMLOKQHJGFHB48DA,花眉庄段,45.65,都市：其他:農業區,1,1,全筆移轉,11370002
RPQNMLOKQHJGFHB48DA,花眉庄段,2.26,都市：其他:農業區,22,2,持分移轉,11370013
RPUNMLRJPHJGFKB66DA,中山段,.03,都市：其他:第四種住宅區,100000,7,持分移轉,12050000
RPUNMLRJPHJGFKB66DA,中山段,8.56,都市：其他:第四種住宅區,100000,901,持分移轉,12050007
RPOPMLRJQHJGFFB48DA,興安西段,29.25,都市：其他:第四種住宅區,10000,64,持分移轉,00880000
RPUNMLRJPHJGFKB66DA,中山段,22.32,都市：其他:第四種住宅區,100000,2683,持分移轉,12050035
RPSNMLOKQHJGFHB68DA,花眉庄段,17.55,都市：其他:農業區,11,1,持分移轉,11370000
RPSNMLOKQHJGFHB68DA,花眉庄段,1.63,都市：其他:農業區,11,1,持分移轉,11370001
RPSNMLOKQHJGFHB68DA,花眉庄段,46.44,都市：其他:農業區,1,1,全筆移轉,11370005
RPSNMLOKQHJGFHB68DA,花眉庄段,2.26,都市：其他:農業區,11,1,持分移轉,11370013
RPUNMLOKQHJGFHB88DA,花眉庄段,17.55,都市：其他:農業區,11,1,持分移轉,11370000
RPRPMLPKQHJGFHB88DA,花眉庄段,17.55,都市：其他:農業區,11,1,持分移轉,11370000
RPUNMLOKQHJGFHB88DA,花眉庄段,1.63,都市：其他:農業區,11,1,持分移轉,11370001
RPUNMLOKQHJGFHB88DA,花眉庄段,46.26,都市：其他:農業區,1,1,全筆移轉,11370006
RPRPMLPKQHJGFHB88DA,花眉庄段,1.63,都市：其他:農業區,11,1,持分移轉,11370001
RPUNMLOKQHJGFHB88DA,花眉庄段,2.26,都市：其他:農業區,11,1,持分移轉,11370013
RPRPMLPKQHJGFHB88DA,花眉庄段,46.22,都市：其他:農業區,1,1,全筆移轉,11370004
RPRPMLPKQHJGFHB88DA,花眉庄段,2.26,都市：其他:農業區,11,1,持分移轉,11370013
RPWNMLOKQHJGFHB09DA,花眉庄段,17.55,都市：其他:農業區,11,1,持分移轉,11370000
RPWNMLOKQHJGFHB09DA,花眉庄段,1.63,都市：其他:農業區,11,1,持分移轉,11370001
RPWNMLOKQHJGFHB09DA,花眉庄段,48.46,都市：其他:農業區,1,1,全筆移轉,11370007
RPWNMLOKQHJGFHB09DA,花眉庄段,2.26,都市：其他:農業區,11,1,持分移轉,11370013
RPXQNLRJQHJGFFB96DA,興安西段,27.42,都市：其他:第四種住宅區,10000,60,持分移轉,00880000
RPUPNLRJQHJGFFB56DA,興安西段,20.57,都市：其他:第四種住宅區,10000,45,持分移轉,00880000
RPSPMLPKQHJGFJB56DA,育賢段,18.08,都市：其他:住宅區,10000,17,持分移轉,01810001
RPPOMLOKQHJGFHB48DA,花眉庄段,17.55,都市：其他:農業區,11,1,持分移轉,11370000
RPPOMLOKQHJGFHB48DA,花眉庄段,1.63,都市：其他:農業區,11,1,持分移轉,11370001
RPPOMLOKQHJGFHB48DA,花眉庄段,45.97,都市：其他:農業區,1,1,全筆移轉,11370010
RPRUMLRJQHJGFFB66DA,南簡段,1.95,都市：其他:綠地用地,38,2,持分移轉,03050004
RPPOMLOKQHJGFHB48DA,花眉庄段,2.26,都市：其他:農業區,11,1,持分移轉,11370013
RPRUMLRJQHJGFFB66DA,南簡段,9.79,都市：其他:第四種住宅區,19,1,持分移轉,03050005
RPRUMLRJQHJGFFB66DA,南簡段,.89,都市：其他:綠地用地,38,2,持分移轉,03050006
RPRUMLRJQHJGFFB66DA,南簡段,7.00,都市：其他:第四種住宅區,19,1,持分移轉,03050007
RPRUMLRJQHJGFFB66DA,南簡段,61.00,都市：其他:第四種住宅區,1,1,全筆移轉,03050018
RPXPMLPKQHJGFJB07DA,育賢段,18.08,都市：其他:住宅區,10000,17,持分移轉,01810001
RPUONLLJQHJGFCB18DA,建功段,9.39,都市：其他:第五種住宅區,100000,115,持分移轉,00040000
RPRWMLPKQHJGFJB17DA,育賢段,27.65,都市：其他:住宅區,10000,26,持分移轉,01810001
RPVNNLPKQHJGFJB76DA,育賢段,19.14,都市：其他:住宅區,10000,18,持分移轉,01810001
RPWPNLPKQHJGFJB07DA,育賢段,19.14,都市：其他:住宅區,10000,18,持分移轉,01810001
RPVQNLPKQHJGFJB07DA,育賢段,18.08,都市：其他:住宅區,10000,17,持分移轉,01810001
RPRRNLPKQHJGFJB76DA,育賢段,26.58,都市：其他:住宅區,10000,25,持分移轉,01810001
RPSNMLOJPHJGFDB08DA,大社東段,50.66,都市：其他:第一之一種住宅區,5,1,持分移轉,10030001
RPXNNLLJQHJGFCB38DA,建功段,11.27,都市：其他:第五種住宅區,100000,138,持分移轉,00040000
RPSNMLOJPHJGFDB08DA,大社東段,84.15,都市：其他:第一之一種住宅區,1,1,全筆移轉,10030007
RPQNMLOJPHJGFDB87DA,大社東段,50.66,都市：其他:第一之一種住宅區,5,1,持分移轉,10030001
RPVONLTKPHJGFCB09DA,建功段,10.94,都市：其他:第五種住宅區,100000,134,持分移轉,00040000
RPQNMLOJPHJGFDB87DA,大社東段,93.27,都市：其他:第一之一種住宅區,1,1,全筆移轉,10030008
RPPVMLTJQHJGFCB09DA,大新段,20.94,都市：其他:第二之一種商業區,100000,1193,持分移轉,03540000
RPWNMLNLQHJGFDB68DA,庄前段,26.08,都市：其他:農業區,11,1,持分移轉,09090000
RPWNMLNLQHJGFDB68DA,庄前段,56.09,都市：其他:農業區,1,1,全筆移轉,09120000
RPPOMLNLQHJGFDB08DA,庄前段,58.04,都市：其他:農業區,1,1,全筆移轉,09070000
RPPOMLNLQHJGFDB08DA,庄前段,26.08,都市：其他:農業區,11,1,持分移轉,09090000
RPSNMLOLMHJGFGB28DA,新盛段,28.35,都市：其他:住宅區,100000,806,持分移轉,05480000
RPOQMLKKPHJGFHB08DA,秀雅段,16.61,都市：其他:第二種住宅區,6,1,持分移轉,00470000
RPOQMLKKPHJGFHB08DA,秀雅段,59.28,都市：其他:第二種住宅區,1,1,全筆移轉,00470017
RPOQMLKKPHJGFHB08DA,秀山段,1.18,都市：其他:第二種住宅區,6,1,持分移轉,02690001
RPUSMLQJOHJGFBB68DA,敦和段,26.32,都市：其他:第一之一種住宅區,27,2,持分移轉,03780008
RPUSMLQJOHJGFBB68DA,敦和段,74.70,都市：其他:第一之一種住宅區,1,1,全筆移轉,03780011
RPSSMLLMNHJGFBB18DA,仁和段,4.07,都市：其他:第一種商業區,10000,30,持分移轉,05130000
RPSSMLLMNHJGFBB18DA,仁和段,6.56,都市：其他:第一種商業區,10000,30,持分移轉,05240000
RPSSMLLMNHJGFBB18DA,仁和段,2.72,都市：其他:第一種商業區,10000,30,持分移轉,05260000
RPSSMLLMNHJGFBB18DA,仁和段,3.94,都市：其他:第一種商業區,10000,30,持分移轉,05280000
RPSOMLNKOHJGFBB87DA,碧柳段,22.53,都市：其他:第二之一種住宅區,100000,807,持分移轉,00680000
RPTNMLMKOHJGFAB67DA,旱平段,26.83,都市：其他:第二種住宅區,200000,2392,持分移轉,04060000
RPXNMLQJOHJGFBB48DA,仁和段,3.12,都市：其他:第一種商業區,10000,23,持分移轉,05130000
RPVUMLRJOHJGFBB09DA,仁和段,4.61,都市：其他:第一種商業區,10000,34,持分移轉,05130000
RPXNMLQJOHJGFBB48DA,仁和段,5.03,都市：其他:第一種商業區,10000,23,持分移轉,05240000
RPVUMLRJOHJGFBB09DA,仁和段,7.44,都市：其他:第一種商業區,10000,34,持分移轉,05240000
RPXNMLQJOHJGFBB48DA,仁和段,2.09,都市：其他:第一種商業區,10000,23,持分移轉,05260000
RPXNMLQJOHJGFBB48DA,仁和段,3.02,都市：其他:第一種商業區,10000,23,持分移轉,05280000
RPVUMLRJOHJGFBB09DA,仁和段,3.09,都市：其他:第一種商業區,10000,34,持分移轉,05260000
RPVUMLRJOHJGFBB09DA,仁和段,4.46,都市：其他:第一種商業區,10000,34,持分移轉,05280000
RPQQMLQJOHJGFAB97DA,旱平段,25.84,都市：其他:第二種住宅區,100000,1152,持分移轉,04060000
RPRUMLMLNHJGFIB98DA,光日段,12.94,都市：其他:第二種商業區,10000,56,持分移轉,02950000
RPXTMLMJPHJGFFB56DA,梧棲段,15.54,都市：其他:第三種商業區,10000,48,持分移轉,28400000
RPVTMLMJPHJGFFB98DA,梧棲段,13.92,都市：其他:第三種商業區,10000,43,持分移轉,28400000
RPQOMLRLOHJGFBB18DA,碧柳段,22.50,都市：其他:第二之一種住宅區,100000,806,持分移轉,00680000
RPWTNLSLOHJGFBB86DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPWTNLSLOHJGFBB86DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPVWNLSLOHJGFBB07DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPSVNLSLOHJGFBB66DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPXPMLRLOHJGFBB98DA,碧柳段,22.50,都市：其他:第二之一種住宅區,100000,806,持分移轉,00680000
RPVWNLSLOHJGFBB07DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPOSNLSLOHJGFBB58DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPSVNLSLOHJGFBB66DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPOSNLSLOHJGFBB58DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPXNMLPLOHJGFFB98DA,成衣段,53.19,都市：其他:第四種住宅區,10000,208,持分移轉,00050000
RPTQMLPLOHJGFFB88DA,成衣段,53.19,都市：其他:第四種住宅區,10000,208,持分移轉,00050000
RPRQMLQLOHJGFFB78DA,成衣段,38.87,都市：其他:第四種住宅區,10000,152,持分移轉,00050000
RPTQMLQLOHJGFFB98DA,成衣段,26.85,都市：其他:第四種住宅區,10000,105,持分移轉,00050000
RPQQMLQLOHJGFFB68DA,成衣段,38.87,都市：其他:第四種住宅區,10000,152,持分移轉,00050000
RPSRMLQLOHJGFFB98DA,成衣段,26.85,都市：其他:第四種住宅區,10000,105,持分移轉,00050000
RPPQMLPKPHJGFCB18DA,新富段,43.16,都市：其他:第一之B種住宅區,12,2,持分移轉,03190003
RPPQMLPKPHJGFCB18DA,新富段,66.78,都市：其他:第一之B種住宅區,1,1,全筆移轉,03190006
RPUPMLRLOHJGFIB76DA,仁城段,1.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070000
RPUPMLRLOHJGFIB76DA,仁城段,.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070001
RPQOMLRLOHJGFIB88DA,仁城段,1.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070000
RPUPMLRLOHJGFIB76DA,仁城段,58.19,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,07070004
RPPNMLTLPHJGFIB98DA,仁城段,1.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070000
RPUPMLRLOHJGFIB76DA,仁美段,16.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,50,1,持分移轉,13230000
RPQOMLRLOHJGFIB88DA,仁城段,.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070001
RPUPMLRLOHJGFIB76DA,仁美段,4.29,都市：其他:住宅區,50,1,持分移轉,13240001
RPUPMLRLOHJGFIB76DA,仁美段,1.10,都市：其他:住宅區,50,1,持分移轉,13240004
RPQOMLRLOHJGFIB88DA,仁美段,16.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,50,1,持分移轉,13230000
RPQOMLRLOHJGFIB88DA,仁美段,46.68,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,13230010
RPPNMLTLPHJGFIB98DA,仁城段,.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070001
RPQOMLRLOHJGFIB88DA,仁美段,4.29,都市：其他:住宅區,50,1,持分移轉,13240001
RPPNMLTLPHJGFIB98DA,仁美段,16.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,50,1,持分移轉,13230000
RPQOMLRLOHJGFIB88DA,仁美段,1.10,都市：其他:住宅區,50,1,持分移轉,13240004
RPPNMLTLPHJGFIB98DA,仁美段,47.27,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,13230003
RPPNMLTLPHJGFIB98DA,仁美段,4.29,都市：其他:住宅區,50,1,持分移轉,13240001
RPPNMLTLPHJGFIB98DA,仁美段,1.10,都市：其他:住宅區,50,1,持分移轉,13240004
RPOOMLRLOHJGFIB68DA,仁城段,1.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070000
RPPOMLRLOHJGFIB78DA,仁城段,1.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070000
RPOOMLRLOHJGFIB68DA,仁城段,.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070001
RPPOMLRLOHJGFIB78DA,仁城段,.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,50,1,持分移轉,07070001
RPOOMLRLOHJGFIB68DA,仁美段,16.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,50,1,持分移轉,13230000
RPOOMLRLOHJGFIB68DA,仁美段,46.72,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,13230004
RPPOMLRLOHJGFIB78DA,仁美段,16.06,非都市：一般農業區 ; 非都市編定：甲種建築用地,50,1,持分移轉,13230000
RPPOMLRLOHJGFIB78DA,仁美段,46.71,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,13230005
RPOOMLRLOHJGFIB68DA,仁美段,4.29,都市：其他:住宅區,50,1,持分移轉,13240001
RPPOMLRLOHJGFIB78DA,仁美段,4.29,都市：其他:住宅區,50,1,持分移轉,13240001
RPOOMLRLOHJGFIB68DA,仁美段,1.10,都市：其他:住宅區,50,1,持分移轉,13240004
RPPOMLRLOHJGFIB78DA,仁美段,1.10,都市：其他:住宅區,50,1,持分移轉,13240004
RPPNMLSJPHJGFJB78DA,洪厝段,24.67,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,5134,持分移轉,04060010
RPPNMLSJPHJGFJB78DA,洪厝段,49.50,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,04060018
RPPNMLSJPHJGFJB78DA,洪厝段,.06,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,1866,持分移轉,04060029
RPRSMLPJPHJGFBB38DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPRSMLPJPHJGFBB38DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPPNMLMLPHJGFKB48DA,龍田段,1.00,都市：其他:第四種住宅區,354,1,持分移轉,16100002
RPPNMLMLPHJGFKB48DA,龍田段,20.76,都市：其他:第四種住宅區,8825,519,持分移轉,16100007
RPPPNLPJPHJGFBB97DA,文北段,8.78,都市：其他:第二之一種住宅區,100000,397,持分移轉,00680000
RPPNMLMLPHJGFKB48DA,龍田段,53.00,都市：其他:第四種住宅區,1,1,全筆移轉,16100009
RPPNMLMLPHJGFKB48DA,龍田段,1.00,都市：其他:第四種住宅區,4000,16,持分移轉,16100031
RPPPNLPJPHJGFBB97DA,文北段,16.52,都市：其他:第二之一種住宅區,100000,397,持分移轉,00690000
RPVPMLPKQHJGFCB78DA,台安段,42.92,都市：其他:農業區,77,1,持分移轉,02120000
RPSNMLKKPHJGFBB57DA,乾溝子段,26.81,都市：其他:第三之一種商業區,10000,42,持分移轉,01700000
RPVPMLPKQHJGFCB78DA,台安段,58.46,都市：其他:農業區,1,1,全筆移轉,02120107
RPVSNLRJQHJGFFB96DA,興安西段,22.85,都市：其他:第四種住宅區,10000,50,持分移轉,00880000
RPWSMLQJQHJGFFB86DA,興農段,22.80,都市：其他:第四種住宅區,100000,801,持分移轉,07840000
RPWSMLQJQHJGFFB86DA,興農段,.75,都市：其他:第四種住宅區,100000,406,持分移轉,07890000
RPOOMLRKPHJGFBB97DA,乾溝子段,26.17,都市：其他:第三之一種商業區,10000,41,持分移轉,01700000
RPWVMLQJQHJGFFB17DA,興農段,22.83,都市：其他:第四種住宅區,100000,802,持分移轉,07840000
RPWVMLQJQHJGFFB17DA,興農段,.75,都市：其他:第四種住宅區,100000,406,持分移轉,07890000
RPSNNLQJQHJGFFB68DA,興農段,22.80,都市：其他:第四種住宅區,100000,801,持分移轉,07840000
RPSNNLQJQHJGFFB68DA,興農段,.75,都市：其他:第四種住宅區,100000,406,持分移轉,07890000
RPRPMLPKQHJGFJB09DA,育賢段,18.08,都市：其他:住宅區,10000,17,持分移轉,01810001
RPPUMLLJQHJGFCB18DA,建功段,10.04,都市：其他:第五種住宅區,100000,123,持分移轉,00040000
RPUNMLNKQHJGFFB58DA,梧棲段,13.92,都市：其他:第三種商業區,10000,43,持分移轉,28400000
RPSVMLPKQHJGFJB17DA,育賢段,31.90,都市：其他:住宅區,10000,30,持分移轉,01810001
RPPOMLNKQHJGFFB18DA,梧棲段,11.01,都市：其他:第三種商業區,10000,34,持分移轉,28400000
RPVQMLPKQHJGFJB96DA,育賢段,19.14,都市：其他:住宅區,10000,18,持分移轉,01810001
RPUQNLPKQHJGFJB96DA,育賢段,18.08,都市：其他:住宅區,10000,17,持分移轉,01810001
RPURNLPKQHJGFJB07DA,育賢段,25.52,都市：其他:住宅區,10000,24,持分移轉,01810001
RPUWMLPKQHJGFJB47DA,育賢段,19.14,都市：其他:住宅區,10000,18,持分移轉,01810001
RPWRNLPKQHJGFJB27DA,育賢段,25.52,都市：其他:住宅區,10000,24,持分移轉,01810001
RPUVMLSKPHJGFCB86DA,建功段,9.39,都市：其他:第五種住宅區,100000,115,持分移轉,00040000
RPPNMLOLQHJGFJB68DA,育賢段,25.52,都市：其他:住宅區,10000,24,持分移轉,01810001
RPTNMLQKQHJGFJB56DA,育賢段,25.52,都市：其他:住宅區,10000,24,持分移轉,01810001
RPSTMLLMPHJGFCB58DA,建功段,10.94,都市：其他:第五種住宅區,100000,134,持分移轉,00040000
RPXVMLPKQHJGFJB67DA,育賢段,27.65,都市：其他:住宅區,10000,26,持分移轉,01810001
RPRNMLOLQHJGFJB88DA,育賢段,25.52,都市：其他:住宅區,10000,24,持分移轉,01810001
RPWPMLRLQHJGFFB86DA,梧棲段,13.92,都市：其他:第三種商業區,10000,43,持分移轉,28400000
RPUWMLTJQHJGFCB07DA,大新段,21.48,都市：其他:第二之一種商業區,100000,1224,持分移轉,03540000
RPXPMLOKQHJGFBB78DA,乾溝子段,26.17,都市：其他:第三之一種商業區,10000,41,持分移轉,01700000
RPQQMLOLMHJGFGB38DA,新盛段,27.93,都市：其他:住宅區,100000,794,持分移轉,05480000
RPOPMLLKOHJGFIB08DA,丁台二段,25.37,非都市：特定農業區 ; 非都市編定：甲種建築用地,1901,109,持分移轉,06110000
RPOPMLLKOHJGFIB08DA,丁台二段,100.03,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,06280004
RPTNMLMKOHJGFIB48DA,丁台二段,25.37,非都市：特定農業區 ; 非都市編定：甲種建築用地,1901,109,持分移轉,06110000
RPQQMLTLMHJGFGB88DA,新盛段,19.42,都市：其他:住宅區,100000,552,持分移轉,05480000
RPTNMLMKOHJGFIB48DA,丁台二段,70.54,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,06280000
RPPPMLRKOHJGFIB78DA,溪南西段,24.06,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,1374,持分移轉,09810000
RPOVMLNJOHJGFBB08DA,仁和段,5.01,都市：其他:第一種商業區,10000,37,持分移轉,05130000
RPPOMLSKOHJGFCB18DA,豐功段,7.45,都市：其他:第四種商業區,100000,169,持分移轉,02520000
RPOVMLNJOHJGFBB08DA,仁和段,8.09,都市：其他:第一種商業區,10000,37,持分移轉,05240000
